image_id,retfound_mahalanobis,retfound_percentile
DME/DME-8847144-1.jpeg,39.56162,26.962809917355372
DME/DME-8851193-1.jpeg,58.05331,72.72727272727273
DME/DME-8861620-1.jpeg,46.690113,36.260330578512395
DME/DME-8861620-2.jpeg,40.583935,27.582644628099175
DME/DME-8861620-3.jpeg,50.855656,51.13636363636363
DME/DME-8889771-1.jpeg,47.50819,39.46280991735537
DME/DME-8889771-2.jpeg,45.80379,33.47107438016529
DME/DME-8889771-3.jpeg,44.463245,30.991735537190085
DME/DME-8889771-4.jpeg,47.215656,38.22314049586777
DME/DME-8908847-1.jpeg,45.72755,33.264462809917354
DME/DME-8989419-1.jpeg,46.817543,36.570247933884296
DME/DME-9066695-1.jpeg,55.5142,65.28925619834712
DME/DME-9109143-1.jpeg,62.886864,86.36363636363636
DME/DME-910956-1.jpeg,63.492188,88.22314049586777
DME/DME-9211360-1.jpeg,37.59864,25.3099173553719
DME/DME-9211360-2.jpeg,57.133003,69.21487603305785
DME/DME-9241179-1.jpeg,72.37025,99.58677685950413
DME/DME-9333524-1.jpeg,52.219418,55.78512396694215
DME/DME-9361825-1.jpeg,56.187828,66.73553719008265
DME/DME-9378346-1.jpeg,53.912113,60.433884297520656
DME/DME-9378346-2.jpeg,51.927185,55.16528925619835
DME/DME-9378346-3.jpeg,51.143116,52.27272727272727
DME/DME-9428363-1.jpeg,52.879967,57.85123966942148
DME/DME-9488073-1.jpeg,50.680424,50.103305785123965
DME/DME-9488073-2.jpeg,57.31663,69.73140495867769
DME/DME-9504297-1.jpeg,47.26066,38.429752066115704
DME/DME-9557298-1.jpeg,50.283455,49.17355371900827
DME/DME-9579219-1.jpeg,57.3592,70.14462809917356
DME/DME-98994-1.jpeg,54.715237,63.01652892561983
DME/DME-98994-2.jpeg,55.38665,64.97933884297521
DRUSEN/DRUSEN-1083159-1.jpeg,61.517593,82.85123966942149
DRUSEN/DRUSEN-1112835-1.jpeg,68.20119,98.03719008264463
DRUSEN/DRUSEN-1173253-1.jpeg,59.760994,77.37603305785123
DRUSEN/DRUSEN-1193659-1.jpeg,65.699066,93.38842975206612
DRUSEN/DRUSEN-1219727-1.jpeg,63.747192,89.77272727272727
DRUSEN/DRUSEN-1225603-1.jpeg,54.338005,62.1900826446281
DRUSEN/DRUSEN-1225603-2.jpeg,46.623318,36.15702479338843
DRUSEN/DRUSEN-1237848-1.jpeg,61.096405,81.40495867768594
DRUSEN/DRUSEN-1237848-2.jpeg,54.84543,63.53305785123967
DRUSEN/DRUSEN-1237848-3.jpeg,58.893345,74.69008264462809
DRUSEN/DRUSEN-1246453-1.jpeg,66.62938,95.76446280991735
DRUSEN/DRUSEN-1487749-1.jpeg,57.787716,71.900826446281
DRUSEN/DRUSEN-1487749-2.jpeg,52.95533,58.057851239669425
DRUSEN/DRUSEN-1487749-3.jpeg,56.55392,67.66528925619835
DRUSEN/DRUSEN-1487749-4.jpeg,49.510952,46.28099173553719
DRUSEN/DRUSEN-1530990-1.jpeg,63.61637,89.15289256198346
DRUSEN/DRUSEN-1730592-1.jpeg,65.4962,92.87190082644628
DRUSEN/DRUSEN-1786810-1.jpeg,65.96119,94.21487603305785
DRUSEN/DRUSEN-1786810-2.jpeg,67.54265,96.900826446281
DRUSEN/DRUSEN-1786810-3.jpeg,63.778004,89.97933884297521
DRUSEN/DRUSEN-1789270-1.jpeg,58.806507,74.3801652892562
DRUSEN/DRUSEN-1793499-1.jpeg,65.104744,92.4586776859504
DRUSEN/DRUSEN-1912508-1.jpeg,68.063354,97.8305785123967
DRUSEN/DRUSEN-1997439-1.jpeg,61.89738,83.88429752066115
DRUSEN/DRUSEN-1997439-2.jpeg,60.56506,79.64876033057851
DRUSEN/DRUSEN-1997439-3.jpeg,57.345657,70.0413223140496
DRUSEN/DRUSEN-1997439-4.jpeg,65.6096,93.07851239669421
DRUSEN/DRUSEN-2108193-1.jpeg,65.61815,93.18181818181817
DRUSEN/DRUSEN-2108193-2.jpeg,56.91037,68.49173553719008
DRUSEN/DRUSEN-2128644-1.jpeg,58.11693,73.14049586776859
DRUSEN/DRUSEN-2128644-2.jpeg,66.04907,94.62809917355372
DRUSEN/DRUSEN-2128644-3.jpeg,64.94118,92.14876033057851
DRUSEN/DRUSEN-2141150-1.jpeg,58.101555,72.93388429752066
DRUSEN/DRUSEN-2156263-1.jpeg,60.272373,78.61570247933885
DRUSEN/DRUSEN-2173657-1.jpeg,57.759914,71.69421487603306
DRUSEN/DRUSEN-2180220-1.jpeg,66.83263,96.07438016528926
DRUSEN/DRUSEN-2185112-1.jpeg,65.23355,92.66528925619835
DRUSEN/DRUSEN-2185112-2.jpeg,61.3515,82.33471074380165
DRUSEN/DRUSEN-2232211-1.jpeg,63.241444,87.39669421487604
DRUSEN/DRUSEN-2253582-1.jpeg,66.979004,96.28099173553719
DRUSEN/DRUSEN-2257047-1.jpeg,60.60726,79.85537190082644
DRUSEN/DRUSEN-2257047-2.jpeg,63.29496,87.60330578512396
DRUSEN/DRUSEN-2257047-3.jpeg,62.943356,86.57024793388429
DRUSEN/DRUSEN-2257047-4.jpeg,61.157776,81.71487603305785
DRUSEN/DRUSEN-2257047-5.jpeg,61.882053,83.78099173553719
DRUSEN/DRUSEN-2257047-6.jpeg,69.528786,98.86363636363636
DRUSEN/DRUSEN-2257047-7.jpeg,51.536835,53.61570247933884
DRUSEN/DRUSEN-2257047-8.jpeg,62.573196,85.3305785123967
DRUSEN/DRUSEN-228939-1.jpeg,56.076473,66.52892561983471
DRUSEN/DRUSEN-228939-2.jpeg,53.97734,60.9504132231405
DRUSEN/DRUSEN-2308158-1.jpeg,38.497585,26.136363636363637
DRUSEN/DRUSEN-2403178-1.jpeg,44.68524,31.611570247933884
DRUSEN/DRUSEN-2403178-2.jpeg,61.221935,81.81818181818183
DRUSEN/DRUSEN-2403178-3.jpeg,62.36175,85.02066115702479
DRUSEN/DRUSEN-2403178-4.jpeg,74.14083,99.79338842975206
DRUSEN/DRUSEN-2403178-5.jpeg,67.44831,96.69421487603306
DRUSEN/DRUSEN-2403178-6.jpeg,63.554943,88.53305785123968
DRUSEN/DRUSEN-2443068-1.jpeg,53.855015,60.22727272727273
DRUSEN/DRUSEN-2489093-1.jpeg,66.68635,95.86776859504133
DRUSEN/DRUSEN-2489093-2.jpeg,66.555214,95.55785123966942
DRUSEN/DRUSEN-2510299-1.jpeg,56.053085,66.42561983471074
DRUSEN/DRUSEN-2510299-2.jpeg,65.762505,93.69834710743802
DRUSEN/DRUSEN-2541184-1.jpeg,65.98838,94.42148760330579
DRUSEN/DRUSEN-2785977-1.jpeg,61.629395,83.05785123966942
DRUSEN/DRUSEN-2951435-1.jpeg,61.224533,81.92148760330579
DRUSEN/DRUSEN-3017923-1.jpeg,63.30553,87.70661157024794
DRUSEN/DRUSEN-303435-1.jpeg,66.0588,94.73140495867769
DRUSEN/DRUSEN-3214955-1.jpeg,66.7576,95.97107438016529
DRUSEN/DRUSEN-3241692-1.jpeg,68.02864,97.72727272727273
DRUSEN/DRUSEN-3276918-1.jpeg,56.470905,67.56198347107438
DRUSEN/DRUSEN-3276918-2.jpeg,52.248623,56.09504132231405
DRUSEN/DRUSEN-3317878-1.jpeg,60.323982,78.92561983471074
DRUSEN/DRUSEN-3424668-1.jpeg,60.37587,79.13223140495867
DRUSEN/DRUSEN-3424668-2.jpeg,59.34991,75.82644628099173
DRUSEN/DRUSEN-3424668-3.jpeg,61.781864,83.57438016528926
DRUSEN/DRUSEN-3424668-4.jpeg,63.26898,87.5
DRUSEN/DRUSEN-3439251-1.jpeg,60.13752,77.99586776859503
DRUSEN/DRUSEN-3439251-2.jpeg,72.45119,99.69008264462809
DRUSEN/DRUSEN-3482415-1.jpeg,61.478577,82.74793388429752
DRUSEN/DRUSEN-349021-1.jpeg,64.84873,91.83884297520662
DRUSEN/DRUSEN-349021-2.jpeg,65.92417,94.00826446280992
DRUSEN/DRUSEN-3571629-1.jpeg,60.848293,80.78512396694215
DRUSEN/DRUSEN-364469-1.jpeg,64.13689,90.49586776859503
DRUSEN/DRUSEN-364469-2.jpeg,61.11996,81.61157024793388
DRUSEN/DRUSEN-364469-3.jpeg,62.46282,85.22727272727273
DRUSEN/DRUSEN-364469-4.jpeg,59.734398,77.06611570247934
DRUSEN/DRUSEN-4240777-1.jpeg,63.682312,89.56611570247934
DRUSEN/DRUSEN-4291972-1.jpeg,60.31189,78.71900826446281
DRUSEN/DRUSEN-4293095-1.jpeg,55.71906,65.9090909090909
DRUSEN/DRUSEN-4293095-2.jpeg,63.235638,87.19008264462809
DRUSEN/DRUSEN-4304015-1.jpeg,63.015003,86.77685950413223
DRUSEN/DRUSEN-4314625-1.jpeg,57.910873,72.31404958677686
DRUSEN/DRUSEN-4343867-1.jpeg,60.24818,78.51239669421489
DRUSEN/DRUSEN-4343867-2.jpeg,67.16733,96.48760330578511
DRUSEN/DRUSEN-4379246-1.jpeg,65.70668,93.59504132231406
DRUSEN/DRUSEN-4379246-2.jpeg,69.20199,98.7603305785124
DRUSEN/DRUSEN-457907-1.jpeg,65.80622,93.80165289256198
DRUSEN/DRUSEN-4666680-1.jpeg,60.343052,79.02892561983471
DRUSEN/DRUSEN-4666680-2.jpeg,62.762177,86.05371900826447
DRUSEN/DRUSEN-4696998-1.jpeg,57.663956,71.48760330578511
DRUSEN/DRUSEN-4878077-1.jpeg,67.77072,97.41735537190083
DRUSEN/DRUSEN-4878077-2.jpeg,64.91457,92.04545454545455
DRUSEN/DRUSEN-4878077-3.jpeg,63.60014,88.94628099173553
DRUSEN/DRUSEN-4878077-4.jpeg,62.369225,85.12396694214877
DRUSEN/DRUSEN-4878077-5.jpeg,76.47904,100.0
DRUSEN/DRUSEN-4878077-6.jpeg,69.528915,98.96694214876032
DRUSEN/DRUSEN-4904794-1.jpeg,58.502987,73.96694214876032
DRUSEN/DRUSEN-4951152-1.jpeg,66.03714,94.52479338842976
DRUSEN/DRUSEN-4973287-1.jpeg,66.25563,95.14462809917356
DRUSEN/DRUSEN-5094722-1.jpeg,66.42576,95.35123966942149
DRUSEN/DRUSEN-525301-1.jpeg,60.380116,79.23553719008265
DRUSEN/DRUSEN-5331157-1.jpeg,67.74422,97.31404958677686
DRUSEN/DRUSEN-538779-1.jpeg,47.074333,37.60330578512397
DRUSEN/DRUSEN-5443411-1.jpeg,61.390114,82.64462809917356
DRUSEN/DRUSEN-5477211-1.jpeg,64.75186,91.42561983471074
DRUSEN/DRUSEN-5477211-2.jpeg,64.05374,90.18595041322314
DRUSEN/DRUSEN-5710007-1.jpeg,65.480515,92.76859504132231
DRUSEN/DRUSEN-5710007-2.jpeg,67.88098,97.62396694214877
DRUSEN/DRUSEN-5753467-1.jpeg,59.332226,75.6198347107438
DRUSEN/DRUSEN-5801431-1.jpeg,63.490093,88.1198347107438
DRUSEN/DRUSEN-584218-1.jpeg,64.7614,91.52892561983471
DRUSEN/DRUSEN-5864720-1.jpeg,63.776737,89.87603305785123
DRUSEN/DRUSEN-5864720-2.jpeg,62.007195,84.29752066115702
DRUSEN/DRUSEN-5929729-1.jpeg,61.369267,82.5413223140496
DRUSEN/DRUSEN-609387-1.jpeg,57.17583,69.31818181818183
DRUSEN/DRUSEN-609387-2.jpeg,57.29612,69.62809917355372
DRUSEN/DRUSEN-609387-3.jpeg,66.59759,95.66115702479338
DRUSEN/DRUSEN-6190971-1.jpeg,59.75614,77.27272727272727
DRUSEN/DRUSEN-6190971-2.jpeg,61.25866,82.23140495867769
DRUSEN/DRUSEN-6193297-1.jpeg,61.352844,82.43801652892562
DRUSEN/DRUSEN-6193297-2.jpeg,63.31804,87.80991735537191
DRUSEN/DRUSEN-6193297-3.jpeg,60.015976,77.58264462809917
DRUSEN/DRUSEN-6193297-4.jpeg,63.71286,89.6694214876033
DRUSEN/DRUSEN-6193297-5.jpeg,59.312477,75.51652892561982
DRUSEN/DRUSEN-6264369-1.jpeg,57.341152,69.93801652892562
DRUSEN/DRUSEN-7064008-1.jpeg,59.489918,76.2396694214876
DRUSEN/DRUSEN-7199590-1.jpeg,59.48777,76.13636363636364
DRUSEN/DRUSEN-732516-1.jpeg,65.94435,94.11157024793388
DRUSEN/DRUSEN-732516-2.jpeg,63.527065,88.42975206611571
DRUSEN/DRUSEN-732516-3.jpeg,61.94625,83.98760330578511
DRUSEN/DRUSEN-7345121-1.jpeg,50.145576,48.4504132231405
DRUSEN/DRUSEN-7350225-1.jpeg,58.69807,74.27685950413223
DRUSEN/DRUSEN-7373858-1.jpeg,68.1208,97.93388429752066
DRUSEN/DRUSEN-7393104-1.jpeg,63.83349,90.08264462809917
DRUSEN/DRUSEN-7513011-1.jpeg,62.624252,85.53719008264463
DRUSEN/DRUSEN-7555604-1.jpeg,60.765244,80.68181818181817
DRUSEN/DRUSEN-7555604-2.jpeg,69.14466,98.65702479338843
DRUSEN/DRUSEN-7557808-1.jpeg,64.07746,90.28925619834712
DRUSEN/DRUSEN-7563760-1.jpeg,62.06232,84.50413223140497
DRUSEN/DRUSEN-7675318-1.jpeg,62.927444,86.46694214876032
DRUSEN/DRUSEN-7675318-2.jpeg,63.568493,88.63636363636364
DRUSEN/DRUSEN-7710023-1.jpeg,60.47377,79.33884297520662
DRUSEN/DRUSEN-7710023-2.jpeg,59.607338,76.5495867768595
DRUSEN/DRUSEN-7763772-1.jpeg,59.518497,76.44628099173553
DRUSEN/DRUSEN-781814-1.jpeg,63.595055,88.84297520661157
DRUSEN/DRUSEN-783692-1.jpeg,60.549908,79.54545454545455
DRUSEN/DRUSEN-7915033-1.jpeg,65.91216,93.90495867768594
DRUSEN/DRUSEN-7915033-2.jpeg,62.029427,84.400826446281
DRUSEN/DRUSEN-7915033-3.jpeg,62.738274,85.9504132231405
DRUSEN/DRUSEN-8023853-1.jpeg,60.6319,80.06198347107438
DRUSEN/DRUSEN-8039905-1.jpeg,58.148304,73.34710743801654
DRUSEN/DRUSEN-8074563-1.jpeg,57.881046,72.21074380165288
DRUSEN/DRUSEN-8074563-2.jpeg,65.64773,93.28512396694215
DRUSEN/DRUSEN-8074563-3.jpeg,64.115486,90.39256198347107
DRUSEN/DRUSEN-8086850-1.jpeg,61.748764,83.36776859504133
DRUSEN/DRUSEN-8086850-2.jpeg,63.06347,86.8801652892562
DRUSEN/DRUSEN-8086850-3.jpeg,65.70285,93.49173553719008
DRUSEN/DRUSEN-8086850-4.jpeg,62.299183,84.91735537190083
DRUSEN/DRUSEN-8086850-5.jpeg,64.86582,91.94214876033058
DRUSEN/DRUSEN-8086850-6.jpeg,59.69421,76.85950413223141
DRUSEN/DRUSEN-8086850-7.jpeg,62.879646,86.2603305785124
DRUSEN/DRUSEN-8086850-8.jpeg,54.086006,61.57024793388429
DRUSEN/DRUSEN-8117834-1.jpeg,60.645496,80.16528925619835
DRUSEN/DRUSEN-8213975-1.jpeg,72.04578,99.48347107438018
DRUSEN/DRUSEN-8251771-1.jpeg,67.64658,97.21074380165288
DRUSEN/DRUSEN-8261063-1.jpeg,64.33166,90.9090909090909
DRUSEN/DRUSEN-8261063-2.jpeg,74.87199,99.89669421487604
DRUSEN/DRUSEN-8261063-3.jpeg,58.29188,73.55371900826447
DRUSEN/DRUSEN-8261063-4.jpeg,70.68129,99.27685950413223
DRUSEN/DRUSEN-8261063-5.jpeg,70.28282,99.17355371900827
DRUSEN/DRUSEN-8261063-6.jpeg,68.99265,98.55371900826447
DRUSEN/DRUSEN-8261063-7.jpeg,63.625282,89.25619834710744
DRUSEN/DRUSEN-827677-1.jpeg,65.08576,92.35537190082644
DRUSEN/DRUSEN-8281517-1.jpeg,66.35461,95.24793388429752
DRUSEN/DRUSEN-8292670-1.jpeg,59.9133,77.47933884297521
DRUSEN/DRUSEN-8319985-1.jpeg,57.32309,69.83471074380165
DRUSEN/DRUSEN-8339642-1.jpeg,31.788187,22.417355371900825
DRUSEN/DRUSEN-8345703-1.jpeg,37.399014,25.10330578512397
DRUSEN/DRUSEN-8345703-2.jpeg,54.37776,62.603305785123965
DRUSEN/DRUSEN-8351260-1.jpeg,51.801662,54.442148760330575
DRUSEN/DRUSEN-8351260-2.jpeg,64.64984,91.32231404958677
DRUSEN/DRUSEN-8389446-1.jpeg,57.937992,72.41735537190083
DRUSEN/DRUSEN-8389446-2.jpeg,60.733128,80.57851239669421
DRUSEN/DRUSEN-8389446-3.jpeg,59.646378,76.65289256198346
DRUSEN/DRUSEN-8440718-1.jpeg,64.632195,91.21900826446281
DRUSEN/DRUSEN-8440718-2.jpeg,59.199,75.30991735537191
DRUSEN/DRUSEN-8440718-3.jpeg,66.901,96.17768595041323
DRUSEN/DRUSEN-8440718-4.jpeg,68.49377,98.34710743801654
DRUSEN/DRUSEN-8440718-5.jpeg,66.21019,95.0413223140496
DRUSEN/DRUSEN-8549730-1.jpeg,60.312363,78.82231404958677
DRUSEN/DRUSEN-8549730-2.jpeg,60.976658,81.09504132231406
DRUSEN/DRUSEN-8549730-3.jpeg,65.01871,92.25206611570248
DRUSEN/DRUSEN-8549730-4.jpeg,60.50443,79.44214876033058
DRUSEN/DRUSEN-8549730-5.jpeg,67.62823,97.10743801652893
DRUSEN/DRUSEN-8549730-6.jpeg,66.508965,95.45454545454545
DRUSEN/DRUSEN-8549730-7.jpeg,66.09587,94.83471074380165
DRUSEN/DRUSEN-8577392-1.jpeg,61.654057,83.16115702479338
DRUSEN/DRUSEN-8605472-1.jpeg,60.664127,80.26859504132231
DRUSEN/DRUSEN-8656509-1.jpeg,71.835915,99.3801652892562
DRUSEN/DRUSEN-8708331-1.jpeg,62.08488,84.60743801652893
DRUSEN/DRUSEN-8811857-1.jpeg,54.793636,63.32644628099173
DRUSEN/DRUSEN-8811857-2.jpeg,58.34476,73.86363636363636
DRUSEN/DRUSEN-8854406-1.jpeg,67.04707,96.38429752066115
DRUSEN/DRUSEN-8854406-2.jpeg,62.999256,86.67355371900827
DRUSEN/DRUSEN-8870525-1.jpeg,67.806496,97.52066115702479
DRUSEN/DRUSEN-8870525-2.jpeg,59.416534,75.92975206611571
DRUSEN/DRUSEN-8870525-3.jpeg,57.94858,72.52066115702479
DRUSEN/DRUSEN-9049813-1.jpeg,60.100616,77.78925619834712
DRUSEN/DRUSEN-9059831-1.jpeg,68.757,98.4504132231405
DRUSEN/DRUSEN-9059831-2.jpeg,64.2636,90.70247933884298
DRUSEN/DRUSEN-907869-1.jpeg,60.247307,78.4090909090909
DRUSEN/DRUSEN-907869-2.jpeg,57.41771,70.35123966942149
DRUSEN/DRUSEN-9087597-1.jpeg,57.539757,71.07438016528926
DRUSEN/DRUSEN-9087597-2.jpeg,62.820408,86.15702479338843
DRUSEN/DRUSEN-9155039-1.jpeg,56.04232,66.32231404958677
DRUSEN/DRUSEN-9201573-1.jpeg,54.35568,62.396694214876035
DRUSEN/DRUSEN-9225057-1.jpeg,43.585335,30.268595041322317
DRUSEN/DRUSEN-9225057-2.jpeg,53.281048,58.98760330578512
DRUSEN/DRUSEN-9280370-1.jpeg,67.25795,96.5909090909091
DRUSEN/DRUSEN-9442692-1.jpeg,65.5913,92.97520661157024
DRUSEN/DRUSEN-9504181-1.jpeg,63.206642,87.08677685950413
DRUSEN/DRUSEN-9504181-2.jpeg,64.77369,91.63223140495867
DRUSEN/DRUSEN-95633-1.jpeg,62.73032,85.84710743801654
DRUSEN/DRUSEN-956663-1.jpeg,67.61868,97.00413223140497
DRUSEN/DRUSEN-9624303-1.jpeg,58.315758,73.7603305785124
DRUSEN/DRUSEN-9624303-2.jpeg,60.621784,79.9586776859504
DRUSEN/DRUSEN-9642260-1.jpeg,61.964237,84.0909090909091
DRUSEN/DRUSEN-9689334-1.jpeg,62.247166,84.81404958677686
DRUSEN/DRUSEN-9734808-1.jpeg,61.774303,83.47107438016529
DRUSEN/DRUSEN-9734808-2.jpeg,61.99156,84.19421487603306
DRUSEN/DRUSEN-9800172-1.jpeg,54.207844,61.98347107438017
DRUSEN/DRUSEN-987193-1.jpeg,66.16375,94.93801652892562
NORMAL/NORMAL-1017237-1.jpeg,25.561655,13.739669421487601
NORMAL/NORMAL-101880-1.jpeg,25.690508,14.049586776859504
NORMAL/NORMAL-1025847-1.jpeg,31.289286,21.90082644628099
NORMAL/NORMAL-1038998-1.jpeg,28.254086,17.97520661157025
NORMAL/NORMAL-1042462-1.jpeg,30.002592,20.454545454545457
NORMAL/NORMAL-1058176-1.jpeg,27.916294,17.665289256198346
NORMAL/NORMAL-1063128-1.jpeg,21.708206,5.268595041322314
NORMAL/NORMAL-1073137-1.jpeg,29.959236,20.351239669421485
NORMAL/NORMAL-1081406-1.jpeg,63.3724,87.91322314049587
NORMAL/NORMAL-112928-1.jpeg,19.44815,1.6528925619834711
NORMAL/NORMAL-119840-1.jpeg,21.300262,4.132231404958678
NORMAL/NORMAL-12494-1.jpeg,38.13912,25.826446280991732
NORMAL/NORMAL-12494-2.jpeg,19.989096,2.7892561983471076
NORMAL/NORMAL-12494-3.jpeg,19.33861,1.5495867768595042
NORMAL/NORMAL-12494-4.jpeg,19.267412,1.2396694214876034
NORMAL/NORMAL-12494-5.jpeg,23.675112,9.917355371900827
NORMAL/NORMAL-133321-1.jpeg,23.671885,9.81404958677686
NORMAL/NORMAL-138971-1.jpeg,37.843376,25.516528925619834
NORMAL/NORMAL-15208-1.jpeg,30.676733,21.17768595041322
NORMAL/NORMAL-15307-1.jpeg,40.81304,27.892561983471076
NORMAL/NORMAL-153950-1.jpeg,17.213966,0.10330578512396695
NORMAL/NORMAL-1746717-1.jpeg,25.791168,14.359504132231404
NORMAL/NORMAL-1759350-1.jpeg,28.133575,17.768595041322314
NORMAL/NORMAL-1781140-1.jpeg,37.679214,25.413223140495866
NORMAL/NORMAL-1791409-1.jpeg,21.343906,4.338842975206612
NORMAL/NORMAL-1831654-1.jpeg,22.171719,6.198347107438017
NORMAL/NORMAL-1853526-1.jpeg,21.088726,3.8223140495867765
NORMAL/NORMAL-1860310-1.jpeg,22.64083,7.644628099173553
NORMAL/NORMAL-1897894-1.jpeg,23.68398,10.020661157024794
NORMAL/NORMAL-1907560-1.jpeg,26.275534,15.392561983471072
NORMAL/NORMAL-1908313-1.jpeg,21.702667,5.1652892561983474
NORMAL/NORMAL-1951042-1.jpeg,20.045708,2.8925619834710745
NORMAL/NORMAL-1957379-1.jpeg,22.614204,7.541322314049586
NORMAL/NORMAL-197082-1.jpeg,23.473843,9.297520661157025
NORMAL/NORMAL-1983894-1.jpeg,23.890804,10.640495867768596
NORMAL/NORMAL-1988065-1.jpeg,21.748903,5.371900826446281
NORMAL/NORMAL-1989796-1.jpeg,38.84283,26.446280991735538
NORMAL/NORMAL-1998191-1.jpeg,21.698095,5.06198347107438
NORMAL/NORMAL-2010714-1.jpeg,21.970215,5.578512396694215
NORMAL/NORMAL-2011412-1.jpeg,36.551903,24.586776859504134
NORMAL/NORMAL-2019006-1.jpeg,28.297129,18.078512396694215
NORMAL/NORMAL-2019423-1.jpeg,23.64435,9.50413223140496
NORMAL/NORMAL-2055634-1.jpeg,28.358414,18.181818181818183
NORMAL/NORMAL-2059629-1.jpeg,34.768284,23.553719008264462
NORMAL/NORMAL-2075832-1.jpeg,26.07309,15.082644628099173
NORMAL/NORMAL-2082689-1.jpeg,20.44679,3.3057851239669422
NORMAL/NORMAL-2095710-1.jpeg,33.27207,22.933884297520663
NORMAL/NORMAL-2113822-1.jpeg,19.59127,1.962809917355372
NORMAL/NORMAL-2120559-1.jpeg,22.695127,7.747933884297521
NORMAL/NORMAL-2120559-2.jpeg,27.039642,16.425619834710744
NORMAL/NORMAL-2120559-3.jpeg,23.977383,11.15702479338843
NORMAL/NORMAL-2126186-1.jpeg,26.917088,16.32231404958678
NORMAL/NORMAL-2131138-1.jpeg,29.766945,19.834710743801654
NORMAL/NORMAL-2158556-1.jpeg,29.683094,19.62809917355372
NORMAL/NORMAL-2167295-1.jpeg,30.720064,21.384297520661157
NORMAL/NORMAL-2181272-1.jpeg,26.51261,15.805785123966942
NORMAL/NORMAL-2182640-1.jpeg,28.875528,18.698347107438014
NORMAL/NORMAL-2192790-1.jpeg,30.118479,20.55785123966942
NORMAL/NORMAL-2197972-1.jpeg,21.310724,4.235537190082645
NORMAL/NORMAL-2226488-1.jpeg,34.948444,23.863636363636363
NORMAL/NORMAL-2231056-1.jpeg,23.86982,10.537190082644628
NORMAL/NORMAL-223814-1.jpeg,24.56196,12.293388429752067
NORMAL/NORMAL-2244950-1.jpeg,23.9642,11.053719008264464
NORMAL/NORMAL-2287992-1.jpeg,26.095472,15.18595041322314
NORMAL/NORMAL-2305502-1.jpeg,23.30651,9.194214876033058
NORMAL/NORMAL-2312921-1.jpeg,28.553158,18.49173553719008
NORMAL/NORMAL-2316423-1.jpeg,31.174162,21.694214876033058
NORMAL/NORMAL-2335256-1.jpeg,22.891476,8.057851239669422
NORMAL/NORMAL-2342517-1.jpeg,29.392355,19.214876033057852
NORMAL/NORMAL-2350851-1.jpeg,23.790035,10.330578512396695
NORMAL/NORMAL-2351012-1.jpeg,19.298803,1.3429752066115703
NORMAL/NORMAL-2362579-1.jpeg,23.482897,9.400826446280993
NORMAL/NORMAL-2366700-1.jpeg,22.123976,6.095041322314049
NORMAL/NORMAL-2373878-1.jpeg,24.303246,11.983471074380166
NORMAL/NORMAL-2377429-1.jpeg,18.827332,0.6198347107438017
NORMAL/NORMAL-2392366-1.jpeg,27.866808,17.458677685950413
NORMAL/NORMAL-2397754-1.jpeg,29.834192,20.24793388429752
NORMAL/NORMAL-2403175-1.jpeg,25.729675,14.256198347107437
NORMAL/NORMAL-2416187-1.jpeg,25.68702,13.946280991735538
NORMAL/NORMAL-2421067-1.jpeg,19.235304,1.1363636363636365
NORMAL/NORMAL-2424949-1.jpeg,41.56268,28.40909090909091
NORMAL/NORMAL-2434258-1.jpeg,23.064232,8.884297520661157
NORMAL/NORMAL-2436365-1.jpeg,17.785177,0.30991735537190085
NORMAL/NORMAL-2448954-1.jpeg,19.530935,1.859504132231405
NORMAL/NORMAL-2459401-1.jpeg,22.409998,7.024793388429752
NORMAL/NORMAL-2460548-1.jpeg,25.014301,13.016528925619836
NORMAL/NORMAL-2476896-1.jpeg,30.398151,20.867768595041323
NORMAL/NORMAL-2493975-1.jpeg,27.343729,16.632231404958677
NORMAL/NORMAL-2504667-1.jpeg,21.465929,4.648760330578512
NORMAL/NORMAL-2509453-1.jpeg,24.907242,12.8099173553719
NORMAL/NORMAL-2517546-1.jpeg,21.23894,4.028925619834711
NORMAL/NORMAL-2549549-1.jpeg,23.738249,10.12396694214876
NORMAL/NORMAL-2551333-1.jpeg,22.393204,6.8181818181818175
NORMAL/NORMAL-2569106-1.jpeg,20.064856,2.9958677685950414
NORMAL/NORMAL-2570020-1.jpeg,29.012236,18.90495867768595
NORMAL/NORMAL-2579419-1.jpeg,34.749847,23.450413223140494
NORMAL/NORMAL-2598368-1.jpeg,29.7809,19.93801652892562
NORMAL/NORMAL-2602596-1.jpeg,17.673992,0.2066115702479339
NORMAL/NORMAL-2627129-1.jpeg,21.396172,4.4421487603305785
NORMAL/NORMAL-2633503-1.jpeg,33.093124,22.83057851239669
NORMAL/NORMAL-2636641-1.jpeg,22.941671,8.264462809917356
NORMAL/NORMAL-2665491-1.jpeg,19.521532,1.756198347107438
NORMAL/NORMAL-269181-1.jpeg,40.312176,27.479338842975203
NORMAL/NORMAL-2705520-1.jpeg,28.461113,18.285123966942148
NORMAL/NORMAL-2709055-1.jpeg,27.898643,17.56198347107438
NORMAL/NORMAL-2733663-1.jpeg,22.93212,8.16115702479339
NORMAL/NORMAL-2739821-1.jpeg,40.1951,27.27272727272727
NORMAL/NORMAL-2769622-1.jpeg,19.676123,2.169421487603306
NORMAL/NORMAL-2769622-2.jpeg,37.066013,24.89669421487603
