image_id,model,serial,seed,layer_name,relative_depth,mahalanobis_distance,cosine_CNV,cosine_DME,cosine_DRUSEN
CNV/CNV-172472-11.jpeg,resnet_baseline,3,84,late,0.67,43.38259,0.91698295,0.4970396,0.38876194
CNV/CNV-172472-2.jpeg,resnet_baseline,3,84,late,0.67,23.296677,0.93826437,0.64644754,0.4965434
CNV/CNV-172472-3.jpeg,resnet_baseline,3,84,late,0.67,42.55122,0.9131215,0.61339617,0.30360147
CNV/CNV-172472-4.jpeg,resnet_baseline,3,84,late,0.67,45.235706,0.9381376,0.56931764,0.41799116
CNV/CNV-172472-5.jpeg,resnet_baseline,3,84,late,0.67,33.086952,0.9475622,0.79951423,0.5469156
CNV/CNV-172472-6.jpeg,resnet_baseline,3,84,late,0.67,37.756096,0.9339572,0.80872226,0.477896
CNV/CNV-172472-7.jpeg,resnet_baseline,3,84,late,0.67,30.165012,0.98135805,0.60636544,0.6220789
CNV/CNV-172472-8.jpeg,resnet_baseline,3,84,late,0.67,33.344704,0.9454788,0.4620366,0.4707381
CNV/CNV-172472-9.jpeg,resnet_baseline,3,84,late,0.67,43.513767,0.9360652,0.47481167,0.44911015
CNV/CNV-1730592-1.jpeg,resnet_baseline,3,84,late,0.67,33.7335,0.9473484,0.54442406,0.5850693
CNV/CNV-1730592-2.jpeg,resnet_baseline,3,84,late,0.67,31.797527,0.9511125,0.6776322,0.4585317
CNV/CNV-1731375-1.jpeg,resnet_baseline,3,84,late,0.67,40.69032,0.9564886,0.66453993,0.4561813
CNV/CNV-1731375-2.jpeg,resnet_baseline,3,84,late,0.67,27.703308,0.9360572,0.49672985,0.518287
CNV/CNV-1731375-3.jpeg,resnet_baseline,3,84,late,0.67,30.762417,0.97195065,0.5685,0.5924331
CNV/CNV-1784116-1.jpeg,resnet_baseline,3,84,late,0.67,51.223373,0.9369401,0.77159595,0.36605734
CNV/CNV-1894770-1.jpeg,resnet_baseline,3,84,late,0.67,38.530186,0.9006723,0.7741122,0.30805856
CNV/CNV-1894770-2.jpeg,resnet_baseline,3,84,late,0.67,18.507057,0.7927567,0.8393224,0.41712826
CNV/CNV-1980926-1.jpeg,resnet_baseline,3,84,late,0.67,45.402077,0.96310735,0.7522072,0.4461332
CNV/CNV-198660-1.jpeg,resnet_baseline,3,84,late,0.67,20.60508,0.92764795,0.5255857,0.4590283
CNV/CNV-1997439-1.jpeg,resnet_baseline,3,84,late,0.67,72.54542,0.92201054,0.6781025,0.35138065
CNV/CNV-1997439-2.jpeg,resnet_baseline,3,84,late,0.67,60.68374,0.9312023,0.7418549,0.334793
CNV/CNV-1997439-3.jpeg,resnet_baseline,3,84,late,0.67,35.692757,0.94523054,0.5432593,0.53594756
CNV/CNV-1997439-4.jpeg,resnet_baseline,3,84,late,0.67,38.900494,0.9483206,0.688874,0.3977162
CNV/CNV-1997439-5.jpeg,resnet_baseline,3,84,late,0.67,29.510965,0.9158374,0.6303496,0.53194654
CNV/CNV-1997439-6.jpeg,resnet_baseline,3,84,late,0.67,42.16592,0.94496995,0.60696507,0.4809837
CNV/CNV-1997439-7.jpeg,resnet_baseline,3,84,late,0.67,47.87119,0.956905,0.66947263,0.4045863
CNV/CNV-2025105-1.jpeg,resnet_baseline,3,84,late,0.67,21.266874,0.9336898,0.71427655,0.51651984
CNV/CNV-204397-1.jpeg,resnet_baseline,3,84,late,0.67,30.023493,0.9315437,0.7193228,0.39293128
CNV/CNV-2116022-1.jpeg,resnet_baseline,3,84,late,0.67,38.539494,0.90510637,0.40543452,0.5598345
CNV/CNV-2141150-1.jpeg,resnet_baseline,3,84,late,0.67,58.06315,0.90047604,0.5107269,0.42109185
CNV/CNV-2141150-2.jpeg,resnet_baseline,3,84,late,0.67,24.445559,0.9372706,0.6915765,0.6703726
CNV/CNV-2158821-1.jpeg,resnet_baseline,3,84,late,0.67,54.42995,0.86929137,0.38982165,0.34731382
CNV/CNV-2158821-2.jpeg,resnet_baseline,3,84,late,0.67,55.318142,0.837439,0.3036564,0.41040468
CNV/CNV-2168793-1.jpeg,resnet_baseline,3,84,late,0.67,41.409832,0.9277704,0.6877327,0.32547346
CNV/CNV-2177326-1.jpeg,resnet_baseline,3,84,late,0.67,51.0379,0.9119151,0.46713418,0.3566818
CNV/CNV-218676-1.jpeg,resnet_baseline,3,84,late,0.67,48.69546,0.9448875,0.64660114,0.4318738
CNV/CNV-2192440-1.jpeg,resnet_baseline,3,84,late,0.67,28.41695,0.9191271,0.7963357,0.41094232
CNV/CNV-2192440-2.jpeg,resnet_baseline,3,84,late,0.67,38.181908,0.9220178,0.56492037,0.40656644
CNV/CNV-2350851-1.jpeg,resnet_baseline,3,84,late,0.67,48.000618,0.9568852,0.65622705,0.36363083
CNV/CNV-2438783-1.jpeg,resnet_baseline,3,84,late,0.67,52.701466,0.9436487,0.6370698,0.36930907
CNV/CNV-2438783-2.jpeg,resnet_baseline,3,84,late,0.67,43.726532,0.9585613,0.73313653,0.3850484
CNV/CNV-2541184-1.jpeg,resnet_baseline,3,84,late,0.67,20.564196,0.8409244,0.5322587,0.79110533
CNV/CNV-2632189-1.jpeg,resnet_baseline,3,84,late,0.67,45.66515,0.945174,0.5251358,0.40124148
CNV/CNV-2692822-1.jpeg,resnet_baseline,3,84,late,0.67,49.743053,0.93641126,0.7574334,0.42158028
CNV/CNV-2725524-1.jpeg,resnet_baseline,3,84,late,0.67,40.497826,0.9612858,0.5977379,0.45253253
CNV/CNV-2725524-2.jpeg,resnet_baseline,3,84,late,0.67,34.458355,0.89973843,0.8817981,0.39710408
CNV/CNV-2760476-1.jpeg,resnet_baseline,3,84,late,0.67,40.383728,0.9576292,0.6185113,0.48837608
CNV/CNV-2959614-1.jpeg,resnet_baseline,3,84,late,0.67,50.32687,0.9098898,0.72243506,0.32891366
CNV/CNV-2959614-2.jpeg,resnet_baseline,3,84,late,0.67,39.660564,0.9657198,0.66534865,0.37119713
CNV/CNV-2959614-3.jpeg,resnet_baseline,3,84,late,0.67,32.321987,0.9213146,0.8594777,0.45211083
CNV/CNV-2959614-4.jpeg,resnet_baseline,3,84,late,0.67,26.152729,0.900149,0.80330265,0.40124923
CNV/CNV-3030629-1.jpeg,resnet_baseline,3,84,late,0.67,33.604324,0.9120165,0.8062721,0.38497853
CNV/CNV-3080163-1.jpeg,resnet_baseline,3,84,late,0.67,50.122185,0.9526394,0.7067861,0.40020007
CNV/CNV-3080163-2.jpeg,resnet_baseline,3,84,late,0.67,62.84472,0.938444,0.68393636,0.3585191
CNV/CNV-3119854-1.jpeg,resnet_baseline,3,84,late,0.67,50.846416,0.9520059,0.61920285,0.44515345
CNV/CNV-3163547-1.jpeg,resnet_baseline,3,84,late,0.67,35.67603,0.9039601,0.59679896,0.3508927
CNV/CNV-3200277-1.jpeg,resnet_baseline,3,84,late,0.67,43.189342,0.9562756,0.6979547,0.37795582
CNV/CNV-3200277-2.jpeg,resnet_baseline,3,84,late,0.67,30.568724,0.9562956,0.7487687,0.5817396
CNV/CNV-3213586-1.jpeg,resnet_baseline,3,84,late,0.67,39.631447,0.9436353,0.47354132,0.51197195
CNV/CNV-3241692-1.jpeg,resnet_baseline,3,84,late,0.67,37.229534,0.8827034,0.3387435,0.7319493
CNV/CNV-3241692-2.jpeg,resnet_baseline,3,84,late,0.67,51.87255,0.9141246,0.46078417,0.39283422
CNV/CNV-328435-1.jpeg,resnet_baseline,3,84,late,0.67,29.05543,0.9250723,0.7811696,0.43710923
CNV/CNV-3300060-1.jpeg,resnet_baseline,3,84,late,0.67,43.77686,0.8853661,0.7200406,0.3983392
CNV/CNV-338282-1.jpeg,resnet_baseline,3,84,late,0.67,50.54181,0.9617542,0.7425134,0.37818447
CNV/CNV-3424668-1.jpeg,resnet_baseline,3,84,late,0.67,25.513304,0.9063128,0.82776344,0.53776664
CNV/CNV-3432812-1.jpeg,resnet_baseline,3,84,late,0.67,23.264416,0.9246267,0.5236033,0.7235993
CNV/CNV-3459091-1.jpeg,resnet_baseline,3,84,late,0.67,55.518158,0.93406224,0.7159851,0.39571702
CNV/CNV-3541867-1.jpeg,resnet_baseline,3,84,late,0.67,31.75322,0.96356475,0.53120416,0.61214215
CNV/CNV-3616460-1.jpeg,resnet_baseline,3,84,late,0.67,33.546013,0.97936404,0.5599892,0.5594427
CNV/CNV-3618489-1.jpeg,resnet_baseline,3,84,late,0.67,38.51455,0.9539609,0.7412263,0.35138214
CNV/CNV-3618489-2.jpeg,resnet_baseline,3,84,late,0.67,28.416784,0.92249966,0.82708,0.41449904
CNV/CNV-364469-1.jpeg,resnet_baseline,3,84,late,0.67,30.545319,0.9298082,0.540256,0.73053133
CNV/CNV-364469-2.jpeg,resnet_baseline,3,84,late,0.67,30.857256,0.9602445,0.6338271,0.524514
CNV/CNV-364469-3.jpeg,resnet_baseline,3,84,late,0.67,37.689537,0.9459913,0.54653835,0.5654072
CNV/CNV-3734032-1.jpeg,resnet_baseline,3,84,late,0.67,47.964184,0.9454168,0.6201901,0.37168542
CNV/CNV-375851-1.jpeg,resnet_baseline,3,84,late,0.67,50.889626,0.9014305,0.4140915,0.44305697
CNV/CNV-3847391-1.jpeg,resnet_baseline,3,84,late,0.67,41.974667,0.9056826,0.49956533,0.38632584
CNV/CNV-412653-1.jpeg,resnet_baseline,3,84,late,0.67,25.66584,0.9196926,0.77670515,0.5297208
CNV/CNV-417468-1.jpeg,resnet_baseline,3,84,late,0.67,29.982805,0.90483063,0.8140534,0.3559704
CNV/CNV-4244160-1.jpeg,resnet_baseline,3,84,late,0.67,35.48709,0.9319228,0.8022022,0.3521338
CNV/CNV-4244160-2.jpeg,resnet_baseline,3,84,late,0.67,31.95061,0.88098073,0.8512651,0.3945778
CNV/CNV-4244160-3.jpeg,resnet_baseline,3,84,late,0.67,52.728397,0.92700464,0.6235666,0.3923865
CNV/CNV-4274486-1.jpeg,resnet_baseline,3,84,late,0.67,28.145868,0.9120702,0.8321456,0.56454635
CNV/CNV-4283050-1.jpeg,resnet_baseline,3,84,late,0.67,29.33436,0.8609763,0.908352,0.3025601
CNV/CNV-4283050-2.jpeg,resnet_baseline,3,84,late,0.67,29.38106,0.92237014,0.7791227,0.3081079
CNV/CNV-4464785-1.jpeg,resnet_baseline,3,84,late,0.67,67.2779,0.87104714,0.4806273,0.33342922
CNV/CNV-451136-1.jpeg,resnet_baseline,3,84,late,0.67,67.92906,0.92383784,0.6717218,0.36437878
CNV/CNV-451136-2.jpeg,resnet_baseline,3,84,late,0.67,48.843307,0.90233433,0.7191684,0.3515218
CNV/CNV-451136-3.jpeg,resnet_baseline,3,84,late,0.67,47.218113,0.930971,0.8060131,0.46504557
CNV/CNV-451136-4.jpeg,resnet_baseline,3,84,late,0.67,64.09349,0.92389923,0.70459205,0.34047282
CNV/CNV-451136-5.jpeg,resnet_baseline,3,84,late,0.67,48.774754,0.94139284,0.780689,0.42673004
CNV/CNV-451136-6.jpeg,resnet_baseline,3,84,late,0.67,58.192276,0.89698064,0.47019812,0.43192264
CNV/CNV-451136-7.jpeg,resnet_baseline,3,84,late,0.67,55.681686,0.8866853,0.73858494,0.32927507
CNV/CNV-457527-1.jpeg,resnet_baseline,3,84,late,0.67,40.183712,0.89410186,0.52291447,0.41835934
CNV/CNV-457907-1.jpeg,resnet_baseline,3,84,late,0.67,49.334965,0.8377856,0.5746229,0.34648
CNV/CNV-460403-1.jpeg,resnet_baseline,3,84,late,0.67,42.648735,0.95411295,0.72628343,0.40485835
CNV/CNV-4643364-1.jpeg,resnet_baseline,3,84,late,0.67,45.1326,0.9332396,0.50590694,0.47395808
CNV/CNV-4674526-1.jpeg,resnet_baseline,3,84,late,0.67,40.498806,0.94073904,0.52984196,0.4431979
CNV/CNV-4740418-1.jpeg,resnet_baseline,3,84,late,0.67,32.862335,0.91552716,0.8091256,0.49094665
CNV/CNV-4775389-1.jpeg,resnet_baseline,3,84,late,0.67,32.863483,0.96830475,0.58837795,0.5237372
CNV/CNV-4884091-1.jpeg,resnet_baseline,3,84,late,0.67,27.21434,0.91267425,0.80070615,0.56296736
CNV/CNV-4907724-1.jpeg,resnet_baseline,3,84,late,0.67,36.29154,0.93918675,0.6496794,0.40407982
CNV/CNV-4974377-1.jpeg,resnet_baseline,3,84,late,0.67,38.451717,0.9642161,0.67812276,0.5274528
CNV/CNV-5054419-1.jpeg,resnet_baseline,3,84,late,0.67,47.000057,0.91569644,0.6025759,0.42853013
CNV/CNV-5054419-2.jpeg,resnet_baseline,3,84,late,0.67,52.78584,0.9485704,0.64969045,0.42811692
CNV/CNV-53018-1.jpeg,resnet_baseline,3,84,late,0.67,17.680468,0.79770255,0.73317426,0.5502496
CNV/CNV-53018-2.jpeg,resnet_baseline,3,84,late,0.67,36.19538,0.96921104,0.6114057,0.56311196
CNV/CNV-538779-1.jpeg,resnet_baseline,3,84,late,0.67,52.130344,0.88355047,0.42749533,0.4037241
CNV/CNV-538779-2.jpeg,resnet_baseline,3,84,late,0.67,53.193527,0.9273649,0.5409842,0.36576447
CNV/CNV-5409617-1.jpeg,resnet_baseline,3,84,late,0.67,34.678406,0.9804338,0.6786976,0.5027712
CNV/CNV-5429703-1.jpeg,resnet_baseline,3,84,late,0.67,36.467335,0.9505497,0.5963108,0.4540669
CNV/CNV-5429703-2.jpeg,resnet_baseline,3,84,late,0.67,39.579723,0.9740146,0.654757,0.42544407
CNV/CNV-5431636-1.jpeg,resnet_baseline,3,84,late,0.67,37.0071,0.9081705,0.5876507,0.5432007
CNV/CNV-5431636-2.jpeg,resnet_baseline,3,84,late,0.67,62.840008,0.9384851,0.5862702,0.411841
CNV/CNV-5457415-1.jpeg,resnet_baseline,3,84,late,0.67,51.958447,0.9488473,0.6010382,0.4128408
CNV/CNV-5536678-1.jpeg,resnet_baseline,3,84,late,0.67,39.746582,0.9259025,0.48365265,0.39111832
CNV/CNV-5536678-2.jpeg,resnet_baseline,3,84,late,0.67,30.52621,0.9755554,0.5406977,0.55165666
CNV/CNV-5557306-1.jpeg,resnet_baseline,3,84,late,0.67,30.05615,0.9602945,0.620337,0.4626407
CNV/CNV-5594757-1.jpeg,resnet_baseline,3,84,late,0.67,27.761189,0.9477947,0.67015266,0.47444728
CNV/CNV-5594757-2.jpeg,resnet_baseline,3,84,late,0.67,49.04375,0.8981036,0.46827504,0.36175734
CNV/CNV-5603164-1.jpeg,resnet_baseline,3,84,late,0.67,59.98379,0.9147925,0.5453382,0.3728666
CNV/CNV-564246-1.jpeg,resnet_baseline,3,84,late,0.67,39.12887,0.9139607,0.68408453,0.33305043
CNV/CNV-5674369-1.jpeg,resnet_baseline,3,84,late,0.67,74.44107,0.90055215,0.6201653,0.31641546
CNV/CNV-5674369-2.jpeg,resnet_baseline,3,84,late,0.67,54.58518,0.9456721,0.6498221,0.35246697
CNV/CNV-5674369-3.jpeg,resnet_baseline,3,84,late,0.67,38.259296,0.97307116,0.6626386,0.42667854
CNV/CNV-5674369-4.jpeg,resnet_baseline,3,84,late,0.67,38.412556,0.9452536,0.6043573,0.4572499
CNV/CNV-5674369-5.jpeg,resnet_baseline,3,84,late,0.67,44.702217,0.9793834,0.64713824,0.4311154
CNV/CNV-5760454-1.jpeg,resnet_baseline,3,84,late,0.67,22.494371,0.8852608,0.6350533,0.6181475
CNV/CNV-5813701-1.jpeg,resnet_baseline,3,84,late,0.67,35.015095,0.96648467,0.5887586,0.5051131
CNV/CNV-5813701-2.jpeg,resnet_baseline,3,84,late,0.67,42.857338,0.93626624,0.7356609,0.41475862
CNV/CNV-5813701-3.jpeg,resnet_baseline,3,84,late,0.67,56.516594,0.91536283,0.6837525,0.35357463
CNV/CNV-5824631-1.jpeg,resnet_baseline,3,84,late,0.67,33.113827,0.8890679,0.71064115,0.387324
CNV/CNV-5861916-1.jpeg,resnet_baseline,3,84,late,0.67,32.059498,0.86881655,0.8722581,0.48397666
CNV/CNV-5861916-2.jpeg,resnet_baseline,3,84,late,0.67,42.40771,0.93474984,0.79226387,0.34144634
CNV/CNV-5861916-3.jpeg,resnet_baseline,3,84,late,0.67,51.45062,0.9127978,0.5065406,0.3139406
CNV/CNV-5861916-4.jpeg,resnet_baseline,3,84,late,0.67,55.026573,0.933846,0.6654154,0.3368743
CNV/CNV-5861916-5.jpeg,resnet_baseline,3,84,late,0.67,50.708996,0.89480853,0.85324174,0.40694028
CNV/CNV-5904584-1.jpeg,resnet_baseline,3,84,late,0.67,40.30192,0.9363509,0.8064034,0.37919614
CNV/CNV-5904584-2.jpeg,resnet_baseline,3,84,late,0.67,50.111923,0.9299865,0.51840377,0.44367415
CNV/CNV-5904584-3.jpeg,resnet_baseline,3,84,late,0.67,38.94227,0.95427656,0.7789907,0.47514406
CNV/CNV-5969175-1.jpeg,resnet_baseline,3,84,late,0.67,51.500774,0.91472226,0.56891805,0.45174837
CNV/CNV-5969175-2.jpeg,resnet_baseline,3,84,late,0.67,41.559032,0.9504591,0.65561604,0.5068174
CNV/CNV-6053140-1.jpeg,resnet_baseline,3,84,late,0.67,22.300076,0.936442,0.53005326,0.64321816
CNV/CNV-6190971-1.jpeg,resnet_baseline,3,84,late,0.67,42.634327,0.8711985,0.8258515,0.29486954
CNV/CNV-6215140-1.jpeg,resnet_baseline,3,84,late,0.67,51.093327,0.9043857,0.50104654,0.47987723
CNV/CNV-6215140-2.jpeg,resnet_baseline,3,84,late,0.67,60.395344,0.8970304,0.55493504,0.38190517
CNV/CNV-624911-1.jpeg,resnet_baseline,3,84,late,0.67,71.71931,0.87917066,0.54053485,0.261491
CNV/CNV-624911-2.jpeg,resnet_baseline,3,84,late,0.67,68.14525,0.91747296,0.62122995,0.40299898
CNV/CNV-624911-3.jpeg,resnet_baseline,3,84,late,0.67,63.290665,0.9201251,0.7332301,0.3511269
CNV/CNV-6256161-1.jpeg,resnet_baseline,3,84,late,0.67,21.826998,0.78139293,0.2276648,0.7895534
CNV/CNV-732516-1.jpeg,resnet_baseline,3,84,late,0.67,34.418182,0.9369093,0.48086557,0.5640837
CNV/CNV-732516-2.jpeg,resnet_baseline,3,84,late,0.67,25.08539,0.96632946,0.6183845,0.5424897
CNV/CNV-732516-3.jpeg,resnet_baseline,3,84,late,0.67,36.311184,0.90209323,0.41949147,0.4214275
CNV/CNV-732516-4.jpeg,resnet_baseline,3,84,late,0.67,42.911823,0.9669491,0.68993413,0.4307939
CNV/CNV-743852-1.jpeg,resnet_baseline,3,84,late,0.67,53.446877,0.92746294,0.70801705,0.31484947
CNV/CNV-776149-1.jpeg,resnet_baseline,3,84,late,0.67,56.015034,0.8922568,0.5171256,0.39190274
CNV/CNV-779442-1.jpeg,resnet_baseline,3,84,late,0.67,29.562975,0.8851073,0.7461915,0.41162878
CNV/CNV-779442-2.jpeg,resnet_baseline,3,84,late,0.67,21.946882,0.9190415,0.5058469,0.49783328
CNV/CNV-779442-3.jpeg,resnet_baseline,3,84,late,0.67,17.648298,0.8756363,0.66155905,0.5531556
CNV/CNV-781814-1.jpeg,resnet_baseline,3,84,late,0.67,32.8489,0.8726561,0.5076691,0.6111499
CNV/CNV-794538-1.jpeg,resnet_baseline,3,84,late,0.67,21.119854,0.92088103,0.57031584,0.63683116
CNV/CNV-794538-2.jpeg,resnet_baseline,3,84,late,0.67,44.977715,0.9113159,0.46081412,0.39155912
CNV/CNV-81630-1.jpeg,resnet_baseline,3,84,late,0.67,36.02467,0.9236274,0.48351926,0.40374961
CNV/CNV-81630-2.jpeg,resnet_baseline,3,84,late,0.67,31.870165,0.8961339,0.47789258,0.39719436
CNV/CNV-81630-3.jpeg,resnet_baseline,3,84,late,0.67,35.134712,0.947549,0.5781013,0.3386913
CNV/CNV-81630-4.jpeg,resnet_baseline,3,84,late,0.67,28.471647,0.92318386,0.44769847,0.37958786
CNV/CNV-827677-1.jpeg,resnet_baseline,3,84,late,0.67,38.39633,0.8606273,0.4136678,0.5337118
CNV/CNV-830921-1.jpeg,resnet_baseline,3,84,late,0.67,25.167578,0.8060727,0.6259423,0.5400474
CNV/CNV-865813-1.jpeg,resnet_baseline,3,84,late,0.67,25.9932,0.9635925,0.6415185,0.6051355
CNV/CNV-904464-1.jpeg,resnet_baseline,3,84,late,0.67,44.229256,0.8748586,0.38504097,0.35759968
CNV/CNV-904464-2.jpeg,resnet_baseline,3,84,late,0.67,47.634068,0.9555737,0.5784632,0.45953655
CNV/CNV-904464-3.jpeg,resnet_baseline,3,84,late,0.67,51.052452,0.9465011,0.70250976,0.3791434
CNV/CNV-904464-4.jpeg,resnet_baseline,3,84,late,0.67,45.36916,0.94094443,0.7118707,0.47687203
CNV/CNV-909994-1.jpeg,resnet_baseline,3,84,late,0.67,47.404434,0.9603398,0.7568401,0.43820962
CNV/CNV-933576-1.jpeg,resnet_baseline,3,84,late,0.67,41.484734,0.970409,0.7634382,0.47091734
CNV/CNV-933576-2.jpeg,resnet_baseline,3,84,late,0.67,44.443092,0.92041826,0.46872705,0.38542736
CNV/CNV-933576-3.jpeg,resnet_baseline,3,84,late,0.67,62.216763,0.93468153,0.68083066,0.40245366
CNV/CNV-933576-4.jpeg,resnet_baseline,3,84,late,0.67,50.395897,0.9153246,0.7811211,0.37130213
CNV/CNV-954024-1.jpeg,resnet_baseline,3,84,late,0.67,38.115215,0.9666491,0.68989,0.5055833
CNV/CNV-987193-1.jpeg,resnet_baseline,3,84,late,0.67,63.912106,0.9284881,0.6233932,0.4385236
CNV/CNV-987193-2.jpeg,resnet_baseline,3,84,late,0.67,49.821625,0.938604,0.6691573,0.42269742
CNV/CNV-995513-1.jpeg,resnet_baseline,3,84,late,0.67,20.6129,0.77191377,0.21691114,0.7439125
DME/DME-1081406-1.jpeg,resnet_baseline,3,84,late,0.67,30.010601,0.56327355,0.95800054,0.16556375
DME/DME-1102486-1.jpeg,resnet_baseline,3,84,late,0.67,26.121435,0.7301856,0.89810824,0.30592772
DME/DME-1102486-2.jpeg,resnet_baseline,3,84,late,0.67,28.449474,0.5900746,0.97260666,0.21782047
DME/DME-1102486-3.jpeg,resnet_baseline,3,84,late,0.67,24.873013,0.62951916,0.9611785,0.24068744
DME/DME-1102486-4.jpeg,resnet_baseline,3,84,late,0.67,31.342518,0.69713414,0.98039126,0.23376656
DME/DME-11053-1.jpeg,resnet_baseline,3,84,late,0.67,23.662546,0.5897491,0.9548987,0.15248033
DME/DME-119840-1.jpeg,resnet_baseline,3,84,late,0.67,24.252047,0.55745023,0.95332897,0.23829153
DME/DME-1274315-1.jpeg,resnet_baseline,3,84,late,0.67,32.35897,0.6955157,0.9628304,0.2587901
DME/DME-1274315-2.jpeg,resnet_baseline,3,84,late,0.67,21.79842,0.61453485,0.8996903,0.2678591
DME/DME-138971-1.jpeg,resnet_baseline,3,84,late,0.67,38.75452,0.5588694,0.959776,0.14547765
DME/DME-138971-2.jpeg,resnet_baseline,3,84,late,0.67,41.811882,0.48441783,0.9158235,0.019808464
DME/DME-1430899-1.jpeg,resnet_baseline,3,84,late,0.67,30.294632,0.7967226,0.8955713,0.3834514
DME/DME-1479682-1.jpeg,resnet_baseline,3,84,late,0.67,31.90872,0.72728187,0.92814565,0.20606822
DME/DME-15208-1.jpeg,resnet_baseline,3,84,late,0.67,20.457726,0.62527025,0.9103639,0.12651157
DME/DME-15208-2.jpeg,resnet_baseline,3,84,late,0.67,19.48106,0.6538522,0.9501945,0.27418536
DME/DME-2091157-1.jpeg,resnet_baseline,3,84,late,0.67,21.321308,0.6746464,0.9216752,0.3781375
DME/DME-2105194-1.jpeg,resnet_baseline,3,84,late,0.67,19.543425,0.29278946,0.81959283,-0.16530643
DME/DME-2126962-1.jpeg,resnet_baseline,3,84,late,0.67,43.03341,0.5772941,0.9093193,0.044993896
DME/DME-2261889-1.jpeg,resnet_baseline,3,84,late,0.67,21.901066,0.66054845,0.939712,0.17915279
DME/DME-2556938-1.jpeg,resnet_baseline,3,84,late,0.67,21.096365,0.49759898,0.90720606,0.1591535
DME/DME-2630113-1.jpeg,resnet_baseline,3,84,late,0.67,24.767122,0.54153544,0.9635265,0.13274452
DME/DME-2630665-1.jpeg,resnet_baseline,3,84,late,0.67,21.670164,0.6425816,0.9425268,0.30729535
DME/DME-269181-1.jpeg,resnet_baseline,3,84,late,0.67,26.53531,0.67426014,0.97371745,0.13275361
DME/DME-269181-2.jpeg,resnet_baseline,3,84,late,0.67,20.300268,0.6308835,0.9658889,0.086529836
DME/DME-269181-3.jpeg,resnet_baseline,3,84,late,0.67,26.60859,0.636812,0.9593531,0.32704508
DME/DME-2716523-1.jpeg,resnet_baseline,3,84,late,0.67,21.464027,0.51541924,0.9590356,0.07332282
DME/DME-2763635-1.jpeg,resnet_baseline,3,84,late,0.67,24.62671,0.54455245,0.9616827,0.09983843
DME/DME-30521-1.jpeg,resnet_baseline,3,84,late,0.67,36.569206,0.6067902,0.95522577,0.09985046
DME/DME-30521-10.jpeg,resnet_baseline,3,84,late,0.67,25.536802,0.54088664,0.9572824,0.15448049
DME/DME-30521-11.jpeg,resnet_baseline,3,84,late,0.67,36.226933,0.62013197,0.95328027,0.16786934
DME/DME-30521-12.jpeg,resnet_baseline,3,84,late,0.67,31.636642,0.55712265,0.9516495,0.14938805
DME/DME-30521-13.jpeg,resnet_baseline,3,84,late,0.67,29.34057,0.578385,0.9672143,0.13981792
DME/DME-30521-2.jpeg,resnet_baseline,3,84,late,0.67,20.336317,0.6510775,0.94626397,0.26985747
DME/DME-30521-3.jpeg,resnet_baseline,3,84,late,0.67,24.160305,0.5666221,0.94145143,0.20141745
DME/DME-30521-4.jpeg,resnet_baseline,3,84,late,0.67,34.938023,0.5724196,0.9647356,0.14674574
DME/DME-30521-5.jpeg,resnet_baseline,3,84,late,0.67,46.49757,0.63719606,0.9244021,0.12379619
DME/DME-30521-6.jpeg,resnet_baseline,3,84,late,0.67,35.846436,0.56743556,0.95655715,0.09470336
DME/DME-30521-7.jpeg,resnet_baseline,3,84,late,0.67,31.09447,0.5864193,0.9701108,0.13783053
DME/DME-30521-8.jpeg,resnet_baseline,3,84,late,0.67,28.49882,0.61542386,0.9673545,0.22861254
DME/DME-30521-9.jpeg,resnet_baseline,3,84,late,0.67,34.180923,0.55233306,0.95727,0.16615596
DME/DME-306172-1.jpeg,resnet_baseline,3,84,late,0.67,37.702732,0.6503622,0.8810486,0.15291934
DME/DME-3064922-1.jpeg,resnet_baseline,3,84,late,0.67,36.134914,0.7606138,0.90621316,0.23247638
DME/DME-3157783-1.jpeg,resnet_baseline,3,84,late,0.67,27.87195,0.5124801,0.94114155,0.17747584
DME/DME-323904-1.jpeg,resnet_baseline,3,84,late,0.67,26.744152,0.54832876,0.9662848,0.12207967
DME/DME-323904-2.jpeg,resnet_baseline,3,84,late,0.67,26.997381,0.64038694,0.9559749,0.22245796
DME/DME-3288089-1.jpeg,resnet_baseline,3,84,late,0.67,28.967781,0.78471065,0.8637718,0.34433308
DME/DME-3475211-1.jpeg,resnet_baseline,3,84,late,0.67,26.200691,0.594036,0.87829125,0.14922935
DME/DME-3722280-1.jpeg,resnet_baseline,3,84,late,0.67,22.253124,0.58657736,0.95385945,0.2022785
DME/DME-3731953-1.jpeg,resnet_baseline,3,84,late,0.67,42.465317,0.5802611,0.9329705,0.1230225
DME/DME-37503-1.jpeg,resnet_baseline,3,84,late,0.67,35.674133,0.7098397,0.9486004,0.16644225
DME/DME-3791742-1.jpeg,resnet_baseline,3,84,late,0.67,24.56389,0.6842924,0.9303744,0.31674793
DME/DME-3810791-1.jpeg,resnet_baseline,3,84,late,0.67,25.785976,0.6086614,0.9685858,0.11891216
DME/DME-3921035-1.jpeg,resnet_baseline,3,84,late,0.67,19.599367,0.4304924,0.90363413,0.045372844
DME/DME-4079773-1.jpeg,resnet_baseline,3,84,late,0.67,20.412956,0.34624058,0.8070348,-0.1877018
