image_id,model,serial,seed,mahalanobis_distance,cosine_CNV,cosine_DME,cosine_DRUSEN
CNV/CNV-624911-1.jpeg,se_resnet,2,42,88.413925,0.94049066,0.6568636,0.47481444
CNV/CNV-624911-2.jpeg,se_resnet,2,42,129.10382,0.9126409,0.64756733,0.457382
CNV/CNV-624911-3.jpeg,se_resnet,2,42,143.58498,0.8885937,0.7107767,0.43158466
CNV/CNV-6256161-1.jpeg,se_resnet,2,42,26.495947,0.92502713,0.3921448,0.8752786
CNV/CNV-732516-1.jpeg,se_resnet,2,42,72.72249,0.97706026,0.47862783,0.6208282
CNV/CNV-732516-2.jpeg,se_resnet,2,42,50.342663,0.9807838,0.48456255,0.69279516
CNV/CNV-732516-3.jpeg,se_resnet,2,42,34.174,0.96503145,0.41904423,0.81489044
CNV/CNV-732516-4.jpeg,se_resnet,2,42,61.64883,0.98525226,0.5606669,0.61798567
CNV/CNV-743852-1.jpeg,se_resnet,2,42,96.131996,0.9425655,0.7340575,0.5329964
CNV/CNV-776149-1.jpeg,se_resnet,2,42,82.87555,0.96671444,0.49725664,0.59412766
CNV/CNV-779442-1.jpeg,se_resnet,2,42,54.313427,0.9856399,0.68755513,0.6569623
CNV/CNV-779442-2.jpeg,se_resnet,2,42,37.71413,0.97459394,0.42581105,0.6671232
CNV/CNV-779442-3.jpeg,se_resnet,2,42,45.401028,0.98753405,0.5302017,0.6364367
CNV/CNV-781814-1.jpeg,se_resnet,2,42,51.980644,0.99191624,0.51344764,0.6554178
CNV/CNV-794538-1.jpeg,se_resnet,2,42,31.387854,0.9747196,0.4928389,0.74722314
CNV/CNV-794538-2.jpeg,se_resnet,2,42,56.098354,0.9749463,0.45147458,0.5854187
CNV/CNV-81630-1.jpeg,se_resnet,2,42,23.28375,0.9675714,0.6452198,0.74565643
CNV/CNV-81630-2.jpeg,se_resnet,2,42,30.712805,0.96826446,0.6249889,0.615772
CNV/CNV-81630-3.jpeg,se_resnet,2,42,47.4995,0.9927919,0.56555784,0.6460823
CNV/CNV-81630-4.jpeg,se_resnet,2,42,30.368484,0.97165453,0.6574389,0.67952406
CNV/CNV-827677-1.jpeg,se_resnet,2,42,79.01397,0.9597404,0.48408332,0.5076156
CNV/CNV-830921-1.jpeg,se_resnet,2,42,30.2541,0.92937255,0.5938991,0.88303936
CNV/CNV-865813-1.jpeg,se_resnet,2,42,52.35129,0.93196905,0.2696562,0.66010314
CNV/CNV-904464-1.jpeg,se_resnet,2,42,70.65812,0.9753845,0.50409293,0.6146216
CNV/CNV-904464-2.jpeg,se_resnet,2,42,86.03241,0.9600724,0.46322125,0.5886522
CNV/CNV-904464-3.jpeg,se_resnet,2,42,74.13331,0.9763019,0.644446,0.59060174
CNV/CNV-904464-4.jpeg,se_resnet,2,42,75.32037,0.9670017,0.6606035,0.61696243
CNV/CNV-909994-1.jpeg,se_resnet,2,42,74.009865,0.9728911,0.6967199,0.595596
CNV/CNV-933576-1.jpeg,se_resnet,2,42,56.14195,0.9677527,0.7532979,0.63826704
CNV/CNV-933576-2.jpeg,se_resnet,2,42,76.16394,0.961094,0.43613243,0.57674766
CNV/CNV-933576-3.jpeg,se_resnet,2,42,47.94847,0.98395956,0.69380176,0.64456815
CNV/CNV-933576-4.jpeg,se_resnet,2,42,48.090992,0.94397163,0.7996249,0.6248943
CNV/CNV-954024-1.jpeg,se_resnet,2,42,42.135643,0.9979224,0.59228575,0.6917217
CNV/CNV-987193-1.jpeg,se_resnet,2,42,93.03801,0.9471814,0.6813819,0.53610003
CNV/CNV-987193-2.jpeg,se_resnet,2,42,114.56401,0.94255215,0.5835209,0.5194754
CNV/CNV-995513-1.jpeg,se_resnet,2,42,47.985146,0.97986,0.52867436,0.75457096
DME/DME-1081406-1.jpeg,se_resnet,2,42,32.060814,0.6554842,0.97988856,0.4130821
DME/DME-1102486-1.jpeg,se_resnet,2,42,29.384981,0.6640381,0.9786364,0.44101292
DME/DME-1102486-2.jpeg,se_resnet,2,42,27.68213,0.5869702,0.99249154,0.3788994
DME/DME-1102486-3.jpeg,se_resnet,2,42,33.520206,0.5603286,0.98431814,0.33049297
DME/DME-1102486-4.jpeg,se_resnet,2,42,28.993147,0.4756433,0.97295433,0.21528038
DME/DME-11053-1.jpeg,se_resnet,2,42,22.250048,0.60963273,0.9943511,0.42952192
DME/DME-119840-1.jpeg,se_resnet,2,42,25.697325,0.46035424,0.9814346,0.22936767
DME/DME-1274315-1.jpeg,se_resnet,2,42,30.912725,0.5624326,0.9850898,0.4175982
DME/DME-1274315-2.jpeg,se_resnet,2,42,28.30433,0.65456456,0.9841048,0.4388306
DME/DME-138971-1.jpeg,se_resnet,2,42,29.9241,0.36116773,0.95293397,0.1848307
DME/DME-138971-2.jpeg,se_resnet,2,42,31.413387,0.13581426,0.83501935,-0.019764084
DME/DME-1430899-1.jpeg,se_resnet,2,42,28.970339,0.79948175,0.87364405,0.73750144
DME/DME-1479682-1.jpeg,se_resnet,2,42,33.047874,0.60831285,0.977317,0.34199825
DME/DME-15208-1.jpeg,se_resnet,2,42,25.424656,0.62279516,0.975284,0.30339858
DME/DME-15208-2.jpeg,se_resnet,2,42,21.880295,0.74680734,0.9485525,0.57784843
DME/DME-2091157-1.jpeg,se_resnet,2,42,26.044575,0.7446952,0.9288708,0.640296
DME/DME-2105194-1.jpeg,se_resnet,2,42,22.309748,0.2439036,0.8806284,-0.03782863
DME/DME-2126962-1.jpeg,se_resnet,2,42,39.76571,0.52285135,0.97599113,0.3003633
DME/DME-2261889-1.jpeg,se_resnet,2,42,24.390827,0.46462312,0.98103154,0.30019134
DME/DME-2556938-1.jpeg,se_resnet,2,42,24.091297,0.6315255,0.98597974,0.43906224
DME/DME-2630113-1.jpeg,se_resnet,2,42,24.337503,0.3904279,0.94756687,0.10300645
DME/DME-2630665-1.jpeg,se_resnet,2,42,33.34525,0.7098496,0.9542227,0.4290489
DME/DME-269181-1.jpeg,se_resnet,2,42,26.895864,0.57232416,0.98733366,0.29230288
DME/DME-269181-2.jpeg,se_resnet,2,42,25.051971,0.51950336,0.983624,0.2372111
DME/DME-269181-3.jpeg,se_resnet,2,42,21.887186,0.6221772,0.96161497,0.55025244
DME/DME-2716523-1.jpeg,se_resnet,2,42,30.56577,0.6302891,0.9695578,0.3198278
DME/DME-2763635-1.jpeg,se_resnet,2,42,33.571056,0.72183883,0.956399,0.5411493
DME/DME-30521-1.jpeg,se_resnet,2,42,31.88005,0.48522347,0.97844756,0.2551577
DME/DME-30521-10.jpeg,se_resnet,2,42,25.112854,0.3219669,0.93750894,0.1039371
DME/DME-30521-11.jpeg,se_resnet,2,42,31.36771,0.50677216,0.9806637,0.26245487
DME/DME-30521-12.jpeg,se_resnet,2,42,31.786947,0.49699342,0.9772931,0.2563279
DME/DME-30521-13.jpeg,se_resnet,2,42,25.670832,0.33344284,0.9432224,0.12854691
DME/DME-30521-2.jpeg,se_resnet,2,42,26.264942,0.39140075,0.94531095,0.29484153
DME/DME-30521-3.jpeg,se_resnet,2,42,25.065004,0.5229789,0.98324627,0.38344246
DME/DME-30521-4.jpeg,se_resnet,2,42,33.42684,0.50543916,0.9761859,0.25813818
DME/DME-30521-5.jpeg,se_resnet,2,42,35.014675,0.49934378,0.96446013,0.22714649
DME/DME-30521-6.jpeg,se_resnet,2,42,30.724716,0.38393524,0.95128024,0.23019817
DME/DME-30521-7.jpeg,se_resnet,2,42,28.95466,0.4230503,0.9634466,0.26842403
DME/DME-30521-8.jpeg,se_resnet,2,42,25.363155,0.32359567,0.94247913,0.13909395
DME/DME-30521-9.jpeg,se_resnet,2,42,30.779413,0.34872139,0.9407048,0.20896417
DME/DME-306172-1.jpeg,se_resnet,2,42,27.940975,0.64338875,0.9865641,0.41631702
DME/DME-3064922-1.jpeg,se_resnet,2,42,33.405724,0.81556773,0.90355444,0.56105125
DME/DME-3157783-1.jpeg,se_resnet,2,42,32.95444,0.5285164,0.9819388,0.28378987
DME/DME-323904-1.jpeg,se_resnet,2,42,31.480177,0.6517516,0.98077595,0.43019977
DME/DME-323904-2.jpeg,se_resnet,2,42,31.844286,0.60885155,0.9861536,0.38072476
DME/DME-3288089-1.jpeg,se_resnet,2,42,29.90565,0.88705045,0.83634055,0.71824586
DME/DME-3475211-1.jpeg,se_resnet,2,42,20.062338,0.3894441,0.94706804,0.2555824
DME/DME-3722280-1.jpeg,se_resnet,2,42,23.444708,0.60903287,0.9821665,0.4688042
DME/DME-3731953-1.jpeg,se_resnet,2,42,40.28336,0.55455875,0.9659231,0.30531764
DME/DME-37503-1.jpeg,se_resnet,2,42,33.087765,0.4780271,0.9724377,0.24636427
DME/DME-3791742-1.jpeg,se_resnet,2,42,33.27174,0.6822084,0.9661979,0.5008229
DME/DME-3810791-1.jpeg,se_resnet,2,42,24.608953,0.4320552,0.97586757,0.18688527
DME/DME-3921035-1.jpeg,se_resnet,2,42,24.822062,0.37671494,0.938102,0.08508602
DME/DME-4079773-1.jpeg,se_resnet,2,42,22.044891,0.18974298,0.8592949,-0.05913779
DME/DME-4117019-1.jpeg,se_resnet,2,42,18.090921,0.117855154,0.8303511,-0.084160276
DME/DME-4146088-1.jpeg,se_resnet,2,42,16.08646,0.34565648,0.9457341,0.17102587
DME/DME-4240465-1.jpeg,se_resnet,2,42,24.662416,0.499609,0.9927743,0.273242
DME/DME-4240465-2.jpeg,se_resnet,2,42,20.45654,0.547153,0.9847591,0.36914283
DME/DME-4244491-1.jpeg,se_resnet,2,42,28.22336,0.5378813,0.99354607,0.34756127
DME/DME-4298019-1.jpeg,se_resnet,2,42,24.522995,0.30824018,0.93417925,0.13740532
DME/DME-4336607-1.jpeg,se_resnet,2,42,29.496477,0.7081888,0.969324,0.49616176
DME/DME-4478609-1.jpeg,se_resnet,2,42,28.243458,0.5852282,0.9922418,0.36630625
DME/DME-4616882-1.jpeg,se_resnet,2,42,29.534712,0.78394616,0.93156105,0.5750789
DME/DME-462675-1.jpeg,se_resnet,2,42,37.23279,0.70662034,0.95944834,0.54531026
DME/DME-4634094-1.jpeg,se_resnet,2,42,16.340073,0.25108847,0.9040762,0.10885526
DME/DME-4634094-2.jpeg,se_resnet,2,42,38.040264,0.7382523,0.9416764,0.50066024
DME/DME-4658666-1.jpeg,se_resnet,2,42,22.71579,0.35318172,0.95513403,0.15394104
DME/DME-4732091-1.jpeg,se_resnet,2,42,37.576504,0.6931604,0.96464354,0.53629124
DME/DME-4732091-2.jpeg,se_resnet,2,42,45.605675,0.8435208,0.885427,0.5240311
DME/DME-4804900-1.jpeg,se_resnet,2,42,27.012693,0.67470604,0.97251093,0.5471537
DME/DME-4897748-1.jpeg,se_resnet,2,42,24.834995,0.555345,0.99216086,0.29300493
DME/DME-4940184-1.jpeg,se_resnet,2,42,19.341063,0.5331329,0.9924806,0.25480577
DME/DME-4989358-1.jpeg,se_resnet,2,42,26.152245,0.49209344,0.9641746,0.17078292
DME/DME-5014129-1.jpeg,se_resnet,2,42,31.653894,0.7138028,0.9561496,0.4378795
DME/DME-5014129-2.jpeg,se_resnet,2,42,24.487564,0.5445821,0.96547174,0.4235928
DME/DME-5071032-1.jpeg,se_resnet,2,42,17.326714,0.56835747,0.928516,0.5617268
DME/DME-5072525-1.jpeg,se_resnet,2,42,43.244038,0.6585777,0.9442109,0.37341717
DME/DME-5434248-1.jpeg,se_resnet,2,42,27.166113,0.52331007,0.9917009,0.31677198
DME/DME-5465575-1.jpeg,se_resnet,2,42,24.232817,0.43833166,0.9832704,0.23785391
DME/DME-5497895-1.jpeg,se_resnet,2,42,46.651997,0.8203006,0.90348566,0.54320407
DME/DME-563695-1.jpeg,se_resnet,2,42,28.780863,0.5321805,0.9849836,0.37776795
DME/DME-563695-2.jpeg,se_resnet,2,42,37.45166,0.6386322,0.95773375,0.35313168
DME/DME-5656004-1.jpeg,se_resnet,2,42,21.141462,0.6655703,0.9461439,0.5668169
DME/DME-5713682-1.jpeg,se_resnet,2,42,31.424343,0.6978611,0.97122943,0.42403385
DME/DME-57603-1.jpeg,se_resnet,2,42,28.815176,0.3299454,0.93197477,0.19753732
DME/DME-5760454-1.jpeg,se_resnet,2,42,27.185421,0.62978077,0.9545021,0.28290352
DME/DME-5768195-1.jpeg,se_resnet,2,42,29.750267,0.59180355,0.992473,0.3838331
DME/DME-5796574-1.jpeg,se_resnet,2,42,35.88431,0.5010804,0.9667455,0.2450015
DME/DME-5796574-2.jpeg,se_resnet,2,42,34.302994,0.5209905,0.9807921,0.36018318
DME/DME-5802218-1.jpeg,se_resnet,2,42,48.61737,0.86666787,0.86675704,0.5066864
DME/DME-5834001-1.jpeg,se_resnet,2,42,28.375956,0.7869948,0.92015415,0.47418398
DME/DME-5843591-1.jpeg,se_resnet,2,42,25.89659,0.58362013,0.9950269,0.3664029
DME/DME-5864085-1.jpeg,se_resnet,2,42,41.08304,0.54481363,0.96221966,0.28544548
DME/DME-5912153-1.jpeg,se_resnet,2,42,30.49753,0.879559,0.8570343,0.60077894
DME/DME-5975636-1.jpeg,se_resnet,2,42,28.773237,0.33621103,0.9324781,0.10710474
DME/DME-5981434-1.jpeg,se_resnet,2,42,14.027877,0.19711608,0.8820513,0.03198107
DME/DME-6090983-1.jpeg,se_resnet,2,42,23.41046,0.40246838,0.9566671,0.12325651
DME/DME-6151003-1.jpeg,se_resnet,2,42,20.309477,0.419007,0.9640713,0.12487599
DME/DME-6296605-1.jpeg,se_resnet,2,42,31.801779,0.552447,0.9730437,0.27180925
DME/DME-6314020-1.jpeg,se_resnet,2,42,29.693071,0.5924484,0.99069667,0.40841413
DME/DME-633268-1.jpeg,se_resnet,2,42,32.10905,0.57145226,0.99420905,0.3629319
DME/DME-6383847-1.jpeg,se_resnet,2,42,24.733465,0.38592917,0.93448937,0.08440347
DME/DME-6434323-1.jpeg,se_resnet,2,42,18.598545,0.22245467,0.8990313,0.036923066
DME/DME-671384-1.jpeg,se_resnet,2,42,22.400248,0.37823755,0.9342289,0.27138937
DME/DME-6716735-1.jpeg,se_resnet,2,42,29.371881,0.17354953,0.85604525,-0.026308276
DME/DME-6716735-2.jpeg,se_resnet,2,42,26.88973,0.64590096,0.9838225,0.41685885
DME/DME-70266-1.jpeg,se_resnet,2,42,29.776735,0.63675404,0.98432714,0.4467163
DME/DME-70266-2.jpeg,se_resnet,2,42,30.562561,0.5814645,0.9929887,0.37324446
DME/DME-70266-3.jpeg,se_resnet,2,42,27.966099,0.46571177,0.98296624,0.23473488
DME/DME-7027665-1.jpeg,se_resnet,2,42,22.45324,0.30609825,0.9346564,0.119839504
DME/DME-7194085-1.jpeg,se_resnet,2,42,24.700237,0.5274401,0.9887196,0.26368082
DME/DME-7239304-1.jpeg,se_resnet,2,42,26.534138,0.71939164,0.96413857,0.49422014
DME/DME-7248535-1.jpeg,se_resnet,2,42,36.476265,0.69836617,0.95719063,0.46811783
DME/DME-7432714-1.jpeg,se_resnet,2,42,27.245176,0.6083948,0.9908817,0.39007723
DME/DME-7434518-1.jpeg,se_resnet,2,42,24.229446,0.43341488,0.9596217,0.15942302
DME/DME-7469235-1.jpeg,se_resnet,2,42,20.902185,0.6331172,0.96104324,0.48593855
DME/DME-7503514-1.jpeg,se_resnet,2,42,27.01257,0.489911,0.9881437,0.25354213
DME/DME-7558688-1.jpeg,se_resnet,2,42,22.119347,0.42677447,0.9727451,0.16648744
DME/DME-7573590-1.jpeg,se_resnet,2,42,29.261395,0.5046632,0.98614,0.3007123
DME/DME-7578162-1.jpeg,se_resnet,2,42,30.62202,0.6465555,0.983088,0.43370268
DME/DME-7585263-1.jpeg,se_resnet,2,42,29.511688,0.70135176,0.9700137,0.49528027
DME/DME-7585263-2.jpeg,se_resnet,2,42,30.87737,0.7608061,0.89767265,0.71335113
DME/DME-7585263-3.jpeg,se_resnet,2,42,34.064617,0.7786663,0.91703874,0.64272666
DME/DME-7591008-1.jpeg,se_resnet,2,42,38.286,0.64513856,0.9693225,0.39541334
DME/DME-7614088-1.jpeg,se_resnet,2,42,33.48865,0.7634021,0.9320775,0.44998282
DME/DME-7650134-1.jpeg,se_resnet,2,42,25.263166,0.6300068,0.98549426,0.4834801
DME/DME-7650134-2.jpeg,se_resnet,2,42,30.631397,0.75059134,0.9463407,0.5975953
DME/DME-7706610-1.jpeg,se_resnet,2,42,29.056513,0.33140448,0.91161436,0.25524566
DME/DME-7706610-2.jpeg,se_resnet,2,42,24.9712,0.42409936,0.9741399,0.19910187
DME/DME-7706610-3.jpeg,se_resnet,2,42,24.664206,0.31611413,0.94163823,0.15785295
DME/DME-7756213-1.jpeg,se_resnet,2,42,23.32347,0.49236488,0.9297347,0.11900938
DME/DME-7757895-1.jpeg,se_resnet,2,42,35.690155,0.7056751,0.96194124,0.48499075
DME/DME-7763916-1.jpeg,se_resnet,2,42,25.972412,0.66999024,0.95917267,0.52805114
DME/DME-7780589-1.jpeg,se_resnet,2,42,28.059422,0.4355293,0.97033554,0.18158168
DME/DME-778975-1.jpeg,se_resnet,2,42,32.62995,0.80307436,0.9000455,0.64939415
DME/DME-778975-2.jpeg,se_resnet,2,42,36.53133,0.7008463,0.9556198,0.444399
DME/DME-7793366-1.jpeg,se_resnet,2,42,32.858303,0.6812633,0.9495087,0.3579635
DME/DME-7837305-1.jpeg,se_resnet,2,42,21.10467,0.54729617,0.9968896,0.3147077
DME/DME-7837305-2.jpeg,se_resnet,2,42,26.8071,0.73308754,0.9484271,0.5174153
DME/DME-7837305-3.jpeg,se_resnet,2,42,21.387863,0.4548704,0.9845277,0.21344082
DME/DME-7837305-4.jpeg,se_resnet,2,42,24.240967,0.5775788,0.9958919,0.37485468
DME/DME-7837305-5.jpeg,se_resnet,2,42,34.617012,0.6904056,0.96121824,0.5069168
DME/DME-7843891-1.jpeg,se_resnet,2,42,25.420746,0.87004733,0.8304971,0.57087076
DME/DME-7846574-1.jpeg,se_resnet,2,42,27.863213,0.35383433,0.9440171,0.1978716
DME/DME-7870558-1.jpeg,se_resnet,2,42,32.621857,0.6290287,0.9830605,0.40424412
DME/DME-7870558-2.jpeg,se_resnet,2,42,29.451712,0.58793175,0.99050426,0.38949776
DME/DME-7870558-3.jpeg,se_resnet,2,42,24.97088,0.4222761,0.9716162,0.22591175
DME/DME-7870558-4.jpeg,se_resnet,2,42,28.449062,0.49078786,0.9866226,0.27257448
DME/DME-7907461-1.jpeg,se_resnet,2,42,20.90981,0.48435017,0.99028444,0.26649827
DME/DME-7918201-1.jpeg,se_resnet,2,42,24.949295,0.6579811,0.9882345,0.45950377
DME/DME-7918201-2.jpeg,se_resnet,2,42,32.01305,0.4829424,0.9637593,0.20455763
DME/DME-7928636-1.jpeg,se_resnet,2,42,25.481947,0.6899233,0.9720811,0.39157522
DME/DME-7928636-2.jpeg,se_resnet,2,42,27.485113,0.60908705,0.9959189,0.39548677
DME/DME-7934335-1.jpeg,se_resnet,2,42,35.838146,0.74335456,0.94602823,0.5532568
DME/DME-7939555-1.jpeg,se_resnet,2,42,28.433691,0.55689645,0.9914309,0.3832726
DME/DME-7939555-2.jpeg,se_resnet,2,42,30.199236,0.3705991,0.94306076,0.26864797
DME/DME-7939555-3.jpeg,se_resnet,2,42,32.73146,0.6739579,0.97585005,0.4646638
DME/DME-7939555-4.jpeg,se_resnet,2,42,29.566317,0.5137793,0.9917156,0.31546158
DME/DME-7939555-5.jpeg,se_resnet,2,42,25.681175,0.41067466,0.9762726,0.23148683
DME/DME-7972888-1.jpeg,se_resnet,2,42,26.311995,0.4380225,0.96822715,0.16810705
DME/DME-7983936-1.jpeg,se_resnet,2,42,28.559753,0.7318846,0.93808085,0.42701924
DME/DME-7990001-1.jpeg,se_resnet,2,42,18.171646,0.60171676,0.960924,0.5233487
DME/DME-8000885-1.jpeg,se_resnet,2,42,24.321417,0.77704525,0.908699,0.64653337
DME/DME-8019418-1.jpeg,se_resnet,2,42,26.12328,0.4417691,0.97729844,0.27692342
DME/DME-8019418-2.jpeg,se_resnet,2,42,26.651714,0.28207067,0.9234491,0.11821252
DME/DME-8019418-3.jpeg,se_resnet,2,42,22.125965,0.32272482,0.94201046,0.1692177
DME/DME-8019418-4.jpeg,se_resnet,2,42,22.916752,0.511693,0.9871267,0.35421523
DME/DME-8021831-1.jpeg,se_resnet,2,42,26.19285,0.35185462,0.9517691,0.12801197
DME/DME-8056259-1.jpeg,se_resnet,2,42,31.046339,0.6842307,0.9677701,0.42450354
DME/DME-8080050-1.jpeg,se_resnet,2,42,26.840015,0.69411874,0.96710074,0.48633933
DME/DME-8130267-1.jpeg,se_resnet,2,42,39.032257,0.71019876,0.9557265,0.51098955
DME/DME-8136649-1.jpeg,se_resnet,2,42,24.76474,0.40635318,0.9522889,0.12182943
DME/DME-8167779-1.jpeg,se_resnet,2,42,23.293571,0.61502403,0.99391264,0.41918945
DME/DME-8177380-1.jpeg,se_resnet,2,42,18.769863,0.1955871,0.86932194,-0.057130236
DME/DME-8177380-2.jpeg,se_resnet,2,42,24.458782,0.39128494,0.9529979,0.13530031
DME/DME-8177380-3.jpeg,se_resnet,2,42,22.824175,0.23751545,0.87625813,-0.043692164
DME/DME-8200056-1.jpeg,se_resnet,2,42,27.406586,0.5644071,0.99133915,0.318129
DME/DME-8200056-2.jpeg,se_resnet,2,42,29.809282,0.6757153,0.9776775,0.48363602
DME/DME-8200056-3.jpeg,se_resnet,2,42,24.477964,0.62492514,0.9898129,0.38597593
DME/DME-8218042-1.jpeg,se_resnet,2,42,27.750631,0.70538926,0.97469616,0.5104346
DME/DME-8231523-1.jpeg,se_resnet,2,42,20.51268,0.3082099,0.9220755,0.19826809
DME/DME-82328-1.jpeg,se_resnet,2,42,27.934433,0.45860884,0.9724284,0.29654318
DME/DME-8366524-1.jpeg,se_resnet,2,42,25.06875,0.48244932,0.9585522,0.16138567
DME/DME-8366524-2.jpeg,se_resnet,2,42,20.74975,0.37632245,0.9547347,0.12384588
DME/DME-8426419-1.jpeg,se_resnet,2,42,31.060644,0.69649065,0.96299154,0.5381476
DME/DME-8426419-2.jpeg,se_resnet,2,42,30.910688,0.6266105,0.9850908,0.41030186
DME/DME-8457431-1.jpeg,se_resnet,2,42,35.512333,0.7205546,0.94708955,0.41787425
DME/DME-8469406-1.jpeg,se_resnet,2,42,23.613672,0.49842215,0.9930462,0.2556618
DME/DME-8472707-1.jpeg,se_resnet,2,42,21.082453,0.6181498,0.9912083,0.40356916
DME/DME-8477096-1.jpeg,se_resnet,2,42,28.173925,0.72387177,0.96346223,0.41946447
DME/DME-8525575-1.jpeg,se_resnet,2,42,20.616827,0.2325502,0.89743185,0.041134425
DME/DME-8525575-2.jpeg,se_resnet,2,42,23.14614,0.3578534,0.93196493,0.060406327
DME/DME-8525575-3.jpeg,se_resnet,2,42,20.730776,0.32918054,0.91455007,0.008213069
DME/DME-8525575-4.jpeg,se_resnet,2,42,27.212313,0.5588419,0.99262166,0.32739642
DME/DME-8525575-5.jpeg,se_resnet,2,42,22.821907,0.59520304,0.99341905,0.43090785
DME/DME-8525575-6.jpeg,se_resnet,2,42,22.686737,0.42918137,0.9579514,0.12261295
DME/DME-8525575-7.jpeg,se_resnet,2,42,19.525639,0.482171,0.98952603,0.26700336
DME/DME-8525575-8.jpeg,se_resnet,2,42,21.459433,0.45417884,0.9815247,0.19384399
DME/DME-8589279-1.jpeg,se_resnet,2,42,24.353245,0.51106644,0.9681235,0.38905203
DME/DME-8602716-1.jpeg,se_resnet,2,42,25.24352,0.6328121,0.9828162,0.4509123
DME/DME-8602716-2.jpeg,se_resnet,2,42,20.728464,0.5893192,0.99131703,0.30617478
DME/DME-8602716-3.jpeg,se_resnet,2,42,28.054146,0.65790427,0.9857679,0.42183143
DME/DME-8602716-4.jpeg,se_resnet,2,42,24.565258,0.38011938,0.95392436,0.12701228
DME/DME-8615417-1.jpeg,se_resnet,2,42,28.418293,0.64688855,0.9907021,0.40396327
DME/DME-8615417-2.jpeg,se_resnet,2,42,21.364252,0.65178967,0.9452726,0.52975976
DME/DME-8635355-1.jpeg,se_resnet,2,42,32.73854,0.6578908,0.9715876,0.49375954
DME/DME-8635355-2.jpeg,se_resnet,2,42,33.917793,0.7110915,0.95782703,0.5054158
DME/DME-8729675-1.jpeg,se_resnet,2,42,23.71485,0.4424695,0.9706839,0.1667651
DME/DME-8729675-2.jpeg,se_resnet,2,42,21.104002,0.49016148,0.9749757,0.36091423
DME/DME-8732456-1.jpeg,se_resnet,2,42,27.574312,0.70648396,0.9498674,0.5979989
DME/DME-8766603-1.jpeg,se_resnet,2,42,22.236425,0.38762888,0.9657812,0.1929566
DME/DME-8807486-1.jpeg,se_resnet,2,42,25.487684,0.30522177,0.92545307,0.14245877
DME/DME-8847144-1.jpeg,se_resnet,2,42,26.697548,0.77891207,0.891975,0.69017506
DME/DME-8851193-1.jpeg,se_resnet,2,42,36.93531,0.70596576,0.9465778,0.42223912
DME/DME-8861620-1.jpeg,se_resnet,2,42,33.28092,0.6127949,0.9868827,0.3738284
DME/DME-8861620-2.jpeg,se_resnet,2,42,34.453384,0.50159836,0.97258526,0.2854154
DME/DME-8861620-3.jpeg,se_resnet,2,42,37.686684,0.46450728,0.9666381,0.26985633
DME/DME-8889771-1.jpeg,se_resnet,2,42,26.926313,0.40036076,0.9642278,0.2497114
DME/DME-8889771-2.jpeg,se_resnet,2,42,22.002954,0.6097293,0.9722314,0.46213257
DME/DME-8889771-3.jpeg,se_resnet,2,42,30.37751,0.8167342,0.9059826,0.5921645
DME/DME-8889771-4.jpeg,se_resnet,2,42,19.53384,0.31397387,0.935102,0.14714314
DME/DME-8908847-1.jpeg,se_resnet,2,42,29.735128,0.5949054,0.97087,0.29835832
DME/DME-8989419-1.jpeg,se_resnet,2,42,31.959723,0.6164629,0.97817385,0.32260084
DME/DME-9066695-1.jpeg,se_resnet,2,42,34.52444,0.5225338,0.9486642,0.22090782
DME/DME-9109143-1.jpeg,se_resnet,2,42,41.5424,0.74436677,0.93484175,0.47878945
DME/DME-910956-1.jpeg,se_resnet,2,42,30.062466,0.60783255,0.9822067,0.33120096
DME/DME-9211360-1.jpeg,se_resnet,2,42,28.523483,0.68171775,0.973389,0.4382727
DME/DME-9211360-2.jpeg,se_resnet,2,42,29.983175,0.70431006,0.9704803,0.45290178
DME/DME-9241179-1.jpeg,se_resnet,2,42,27.690218,0.65943706,0.9805412,0.47988978
DME/DME-9333524-1.jpeg,se_resnet,2,42,27.06147,0.7841124,0.8656541,0.7496819
DME/DME-9361825-1.jpeg,se_resnet,2,42,28.722021,0.745876,0.9502289,0.5567243
DME/DME-9378346-1.jpeg,se_resnet,2,42,46.72586,0.780916,0.91192377,0.51399857
DME/DME-9378346-2.jpeg,se_resnet,2,42,50.30747,0.7785595,0.9076202,0.47449657
DME/DME-9378346-3.jpeg,se_resnet,2,42,26.77009,0.674245,0.97487766,0.5350677
DME/DME-9428363-1.jpeg,se_resnet,2,42,14.849649,0.5733669,0.96991533,0.3982289
DME/DME-9488073-1.jpeg,se_resnet,2,42,21.800753,0.50356555,0.98769546,0.34002423
DME/DME-9488073-2.jpeg,se_resnet,2,42,36.57536,0.6358724,0.9631554,0.36207154
DME/DME-9504297-1.jpeg,se_resnet,2,42,27.194057,0.7429937,0.95500314,0.5272143
DME/DME-9557298-1.jpeg,se_resnet,2,42,24.91755,0.63598955,0.9850581,0.36966136
DME/DME-9579219-1.jpeg,se_resnet,2,42,22.16643,0.71199083,0.9565948,0.5737757
DME/DME-98994-1.jpeg,se_resnet,2,42,32.307236,0.553185,0.99040353,0.32848945
DME/DME-98994-2.jpeg,se_resnet,2,42,34.73743,0.6829649,0.9655479,0.42504302
DRUSEN/DRUSEN-1083159-1.jpeg,se_resnet,2,42,28.275942,0.6951966,0.3330294,0.98035955
