model,serial,seed,epoch,checkpoint_mode,checkpoint_filename,complete_run,sample_index,image_id,image_path,true_label_index,true_label,predicted_label_index,predicted_label,prob_CNV,prob_DME,prob_DRUSEN,prob_NORMAL,logit_CNV,logit_DME,logit_DRUSEN,logit_NORMAL,confidence,entropy,normalized_entropy,classification_margin,energy_T1,is_correct,predicted_NORMAL,safe_NORMAL,false_NORMAL
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,783,NORMAL/NORMAL-2192790-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2192790-1.jpeg,3,NORMAL,3,NORMAL,2.2200897547008935e-06,2.1027597540523857e-05,0.0010276958346366882,0.9989491105079651,-7.256030559539795,-5.007742404937744,-1.1185035705566406,5.760880947113037,0.9989491,0.008376694,0.0060425075,0.9979214,-5.7619324,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,784,NORMAL/NORMAL-2197972-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2197972-1.jpeg,3,NORMAL,3,NORMAL,4.080689905094914e-06,0.0001754093827912584,0.0023883047979325056,0.9974321722984314,-7.415456295013428,-3.6545987129211426,-1.0433826446533203,4.991217613220215,0.9974322,0.018550782,0.01338156,0.9950439,-4.9937887,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,785,NORMAL/NORMAL-2226488-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2226488-1.jpeg,3,NORMAL,3,NORMAL,9.744118870003149e-06,0.00019747597980313003,0.001884597702883184,0.9979082345962524,-6.760610580444336,-3.7516584396362305,-1.495805263519287,4.77614164352417,0.99790823,0.015710505,0.011332734,0.99602365,-4.7782354,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,786,NORMAL/NORMAL-2231056-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2231056-1.jpeg,3,NORMAL,3,NORMAL,1.116744670071057e-06,5.017312560084974e-06,0.0007901415228843689,0.9992037415504456,-7.389863967895508,-5.887387275695801,-0.828069806098938,6.314432144165039,0.99920374,0.0065166876,0.004700796,0.9984136,-6.315229,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,787,NORMAL/NORMAL-223814-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-223814-1.jpeg,3,NORMAL,3,NORMAL,3.371749244251987e-06,8.816367335384712e-05,0.0019133189925923944,0.997995138168335,-7.351566314697266,-4.087803363800049,-1.0104036331176758,5.246505260467529,0.99799514,0.014843762,0.010707511,0.9960818,-5.2485123,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,788,NORMAL/NORMAL-2244950-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2244950-1.jpeg,3,NORMAL,3,NORMAL,2.325813738934812e-06,6.284315986704314e-06,0.0011048427550122142,0.9988865256309509,-6.946985244750977,-5.952998161315918,-0.7835972309112549,6.023341178894043,0.9988865,0.008740121,0.006304664,0.9977817,-6.024455,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,789,NORMAL/NORMAL-2287992-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2287992-1.jpeg,3,NORMAL,3,NORMAL,5.113039946991194e-07,1.301400061493041e-06,0.000633257906883955,0.9993649125099182,-7.732441425323486,-6.7982096672058105,-0.6107727289199829,6.753224849700928,0.9993649,0.0053236415,0.0038401955,0.9987317,-6.75386,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,790,NORMAL/NORMAL-2305502-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2305502-1.jpeg,3,NORMAL,3,NORMAL,5.780838819191558e-06,7.860197365516797e-05,0.002632906660437584,0.9972827434539795,-7.0669331550598145,-4.457084655761719,-0.9456378221511841,4.991308212280273,0.99728274,0.019164748,0.013824443,0.9946498,-4.994029,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,791,NORMAL/NORMAL-2312921-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2312921-1.jpeg,3,NORMAL,3,NORMAL,0.0001316402485826984,0.004889380186796188,0.01988774724304676,0.9750911593437195,-6.136731147766113,-2.5219833850860596,-1.1189453601837158,2.773481845855713,0.97509116,0.1297004,0.093559064,0.9552034,-2.798706,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,792,NORMAL/NORMAL-2316423-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2316423-1.jpeg,3,NORMAL,3,NORMAL,6.14179896274436e-07,8.528734269930283e-07,0.000499579356983304,0.9994989633560181,-7.441286563873291,-7.11296272277832,-0.740052342414856,6.8611907958984375,0.99949896,0.004319289,0.0031157082,0.99899936,-6.861692,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,793,NORMAL/NORMAL-2335256-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2335256-1.jpeg,3,NORMAL,3,NORMAL,4.650120899896137e-06,1.992059151234571e-05,0.0015958267031237483,0.9983795881271362,-6.808656215667725,-5.353795528411865,-0.9704023599624634,5.468339443206787,0.9983796,0.012169516,0.00877845,0.99678373,-5.469961,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,794,NORMAL/NORMAL-2342517-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2342517-1.jpeg,3,NORMAL,3,NORMAL,3.897963324561715e-06,1.1883033948834054e-05,0.0015252961311489344,0.998458981513977,-6.851315021514893,-5.73665714263916,-0.8818251490592957,5.602199554443359,0.998459,0.011615547,0.008378847,0.9969337,-5.6037416,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,795,NORMAL/NORMAL-2350851-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2350851-1.jpeg,3,NORMAL,3,NORMAL,9.931543445418356e-07,2.6289167180948425e-06,0.0005129180499352515,0.9994834661483765,-7.315762519836426,-6.342320919036865,-1.0687768459320068,6.506101131439209,0.99948347,0.0044494634,0.0032096093,0.99897057,-6.5066175,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,796,NORMAL/NORMAL-2351012-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2351012-1.jpeg,3,NORMAL,3,NORMAL,1.0155961717828177e-05,0.0014704498462378979,0.005072125233709812,0.9934472441673279,-7.383681297302246,-2.4084184169769287,-1.170226812362671,4.107194423675537,0.99344724,0.043039642,0.03104654,0.9883751,-4.1137686,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,797,NORMAL/NORMAL-2362579-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2362579-1.jpeg,3,NORMAL,3,NORMAL,1.4116059787738777e-07,2.5185954655171372e-08,0.0001453604782000184,0.9998544454574585,-7.58428430557251,-9.307897567749023,-0.6472113728523254,8.188937187194824,0.99985445,0.0014326592,0.0010334451,0.99970907,-8.189083,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,798,NORMAL/NORMAL-2366700-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2366700-1.jpeg,3,NORMAL,3,NORMAL,1.875942075457715e-06,3.0293615054688416e-05,0.0012488493230193853,0.9987189769744873,-7.5760698318481445,-4.794243812561035,-1.0752034187316895,5.6090474128723145,0.998719,0.009969355,0.0071913693,0.99747014,-5.610329,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,799,NORMAL/NORMAL-2373878-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2373878-1.jpeg,3,NORMAL,3,NORMAL,2.3087902718543774e-06,1.7559854313731194e-05,0.0011766036041080952,0.9988034963607788,-7.238846302032471,-5.209955215454102,-1.0051829814910889,5.738743305206299,0.9988035,0.009354368,0.00674775,0.9976269,-5.7399406,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,800,NORMAL/NORMAL-2377429-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2377429-1.jpeg,3,NORMAL,3,NORMAL,4.1348803279106505e-06,0.0002847999276127666,0.003880088683217764,0.9958309531211853,-7.71734619140625,-3.485017776489258,-0.8731918931007385,4.674527645111084,0.99583095,0.028078482,0.020254344,0.99195087,-4.678705,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,801,NORMAL/NORMAL-2392366-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2392366-1.jpeg,3,NORMAL,3,NORMAL,1.9196750145056285e-06,1.454364974051714e-05,0.0014452844625338912,0.9985382556915283,-7.364856719970703,-5.339858055114746,-0.7409512400627136,5.797035217285156,0.99853826,0.011099301,0.0080064535,0.99709296,-5.798498,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,802,NORMAL/NORMAL-2397754-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2397754-1.jpeg,3,NORMAL,3,NORMAL,2.329436483705649e-06,1.9617031284724362e-05,0.0009763173293322325,0.9990018010139465,-7.195891380310059,-5.065118789672852,-1.1577293872833252,5.772994518280029,0.9990018,0.008008106,0.005776627,0.9980255,-5.773993,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,803,NORMAL/NORMAL-2403175-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2403175-1.jpeg,3,NORMAL,3,NORMAL,5.79090465180343e-06,9.066554048331454e-05,0.002118208911269903,0.9977853298187256,-6.989359378814697,-4.238470554351807,-1.0873216390609741,5.06764554977417,0.99778533,0.0161682,0.01166289,0.9956671,-5.069863,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,804,NORMAL/NORMAL-2416187-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2416187-1.jpeg,3,NORMAL,3,NORMAL,2.5683145850052824e-06,1.6408152077929117e-05,0.0011016437783837318,0.9988793730735779,-7.059453010559082,-5.204925060272217,-0.9981446862220764,5.811686038970947,0.9988794,0.008837082,0.0063746073,0.9977777,-5.812807,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,805,NORMAL/NORMAL-2421067-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2421067-1.jpeg,3,NORMAL,3,NORMAL,6.69911241857335e-06,0.000184308024472557,0.0011731196427717805,0.9986358284950256,-7.084293842315674,-3.7696597576141357,-1.918846607208252,4.827877044677734,0.9986358,0.010944214,0.007894581,0.9974627,-4.829242,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,806,NORMAL/NORMAL-2424949-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2424949-1.jpeg,3,NORMAL,3,NORMAL,1.7902361832966562e-06,1.2906508572996245e-06,0.0004727713530883193,0.9995241165161133,-6.67840051651001,-7.005600929260254,-1.1021357774734497,6.554286956787109,0.9995241,0.0041369246,0.0029841603,0.99905133,-6.554763,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,807,NORMAL/NORMAL-2434258-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2434258-1.jpeg,3,NORMAL,3,NORMAL,6.746342478436418e-06,0.0001020362542476505,0.002101943828165531,0.9977892637252808,-6.858142852783203,-4.141815662384033,-1.1165263652801514,5.046153545379639,0.99778926,0.016184606,0.011674725,0.9956873,-5.0483665,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,808,NORMAL/NORMAL-2436365-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2436365-1.jpeg,3,NORMAL,3,NORMAL,4.616813100710715e-07,1.6785160141807864e-06,0.00033222706406377256,0.9996656179428101,-7.862349510192871,-6.571559429168701,-1.2836503982543945,6.725707054138184,0.9996656,0.0030244181,0.0021816564,0.9993334,-6.7260413,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,809,NORMAL/NORMAL-2448954-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2448954-1.jpeg,3,NORMAL,3,NORMAL,4.930735940433806e-06,4.400716079544509e-06,0.0005267000524327159,0.9994639754295349,-6.17241096496582,-6.286131381988525,-1.501267433166504,6.0470757484436035,0.999464,0.0046264064,0.0033372468,0.99893725,-6.0476117,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,810,NORMAL/NORMAL-2459401-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2459401-1.jpeg,3,NORMAL,3,NORMAL,5.169968062546104e-07,2.1650596693234547e-07,0.00025287081371061504,0.9997463822364807,-7.088253498077393,-7.958672523498535,-0.895656168460846,7.386722087860107,0.9997464,0.0023588277,0.0017015345,0.99949354,-7.386976,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,811,NORMAL/NORMAL-2460548-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2460548-1.jpeg,3,NORMAL,3,NORMAL,1.785027393452765e-06,1.1845567314594518e-05,0.0008009076118469238,0.9991855025291443,-7.2469482421875,-5.354427814483643,-1.1406359672546387,5.988314151763916,0.9991855,0.006682446,0.004820366,0.9983846,-5.989129,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,812,NORMAL/NORMAL-2476896-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2476896-1.jpeg,3,NORMAL,3,NORMAL,1.263344893231988e-05,5.430567034636624e-05,0.001049254322424531,0.9988837838172913,-6.1573333740234375,-4.699052333831787,-1.7378461360931396,5.120712757110596,0.9988838,0.008988962,0.0064841653,0.9978345,-5.1218295,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,813,NORMAL/NORMAL-2493975-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2493975-1.jpeg,3,NORMAL,3,NORMAL,7.172849109338131e-06,0.000792701612226665,0.003718279767781496,0.9954818487167358,-7.359034538269043,-2.65389084815979,-1.1083216667175293,4.481644153594971,0.99548185,0.031054728,0.02240125,0.9917636,-4.4861727,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,814,NORMAL/NORMAL-2504667-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2504667-1.jpeg,3,NORMAL,3,NORMAL,1.5620209978806088e-06,6.111758011684287e-06,0.0007476226892322302,0.9992446899414062,-7.2429375648498535,-5.878704071044922,-1.072020173072815,6.125836372375488,0.9992447,0.0062311273,0.004494808,0.99849707,-6.126592,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,815,NORMAL/NORMAL-2509453-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2509453-1.jpeg,3,NORMAL,3,NORMAL,6.069168193789665e-06,0.0003223864478059113,0.0034846735652536154,0.9961869120597839,-7.243261337280273,-3.2707321643829346,-0.8903533816337585,4.765207290649414,0.9961869,0.026191717,0.01889333,0.99270225,-4.7690277,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,816,NORMAL/NORMAL-2517546-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2517546-1.jpeg,3,NORMAL,3,NORMAL,4.036442987853661e-06,5.612830864265561e-05,0.0015272463206201792,0.9984126091003418,-7.096177101135254,-4.463900089263916,-1.1603195667266846,5.322381019592285,0.9984126,0.012088748,0.008720188,0.99688536,-5.32397,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,817,NORMAL/NORMAL-2549549-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2549549-1.jpeg,3,NORMAL,3,NORMAL,2.3794373191776685e-06,1.5971018001437187e-05,0.0007804561755619943,0.999201238155365,-7.128851890563965,-5.224941253662109,-1.3358376026153564,5.818994998931885,0.99920124,0.0065903063,0.004753901,0.9984208,-5.819794,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,818,NORMAL/NORMAL-2551333-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2551333-1.jpeg,3,NORMAL,3,NORMAL,1.0228053497485234e-06,1.958159828063799e-06,0.0004567976575344801,0.9995402097702026,-7.200864791870117,-6.551409721374512,-1.0991742610931396,6.5916361808776855,0.9995402,0.004012883,0.0028946833,0.9990834,-6.5920963,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,819,NORMAL/NORMAL-2569106-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2569106-1.jpeg,3,NORMAL,3,NORMAL,3.8866056684128125e-07,1.558893671926853e-07,0.00041547787259332836,0.9995840191841125,-7.460397720336914,-8.373957633972168,-0.485919326543808,7.299745559692383,0.999584,0.003659019,0.0026394243,0.9991685,-7.300162,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,820,NORMAL/NORMAL-2570020-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2570020-1.jpeg,3,NORMAL,3,NORMAL,5.968043410575774e-07,9.056518024408433e-07,0.0005153791280463338,0.9994831085205078,-7.4535627365112305,-7.036497116088867,-0.6924940347671509,6.877596855163574,0.9994831,0.004439646,0.0032025275,0.9989677,-6.8781137,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,821,NORMAL/NORMAL-2579419-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2579419-1.jpeg,3,NORMAL,3,NORMAL,2.1448597635753686e-06,1.2037953638355248e-06,0.0003900251176673919,0.9996066689491272,-6.449794769287109,-7.0273895263671875,-1.2466578483581543,6.602248191833496,0.99960667,0.0034990811,0.0025240534,0.9992166,-6.6026416,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,822,NORMAL/NORMAL-2598368-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2598368-1.jpeg,3,NORMAL,3,NORMAL,4.1566978325136006e-05,0.00042423937702551484,0.022657357156276703,0.9768767952919006,-6.554186820983887,-4.231194496154785,-0.2532525658607483,3.5106234550476074,0.9768768,0.11237697,0.08106285,0.95421946,-3.5340183,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,823,NORMAL/NORMAL-2602596-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2602596-1.jpeg,3,NORMAL,3,NORMAL,5.792319370812038e-06,0.0007263020379468799,0.002882201224565506,0.9963856935501099,-7.492331504821777,-2.660898447036743,-1.2825548648834229,4.56302547454834,0.9963857,0.025785571,0.018600358,0.9935035,-4.566646,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,824,NORMAL/NORMAL-2627129-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2627129-1.jpeg,3,NORMAL,3,NORMAL,1.028967631100386e-06,4.380958216643194e-06,0.0007969636935740709,0.9991976618766785,-7.41369104385376,-5.964979648590088,-0.7614376544952393,6.372461318969727,0.99919766,0.006556354,0.0047294097,0.9984007,-6.373264,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,825,NORMAL/NORMAL-2633503-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2633503-1.jpeg,3,NORMAL,3,NORMAL,1.409313153999392e-05,0.000138826115289703,0.0014540522824972868,0.9983929991722107,-6.386012077331543,-4.098476886749268,-1.7495901584625244,4.78220272064209,0.998393,0.012496127,0.0090140505,0.99693894,-4.783811,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,826,NORMAL/NORMAL-2636641-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2636641-1.jpeg,3,NORMAL,3,NORMAL,2.573324309196323e-05,0.002755287569016218,0.00519096665084362,0.9920280575752258,-6.750346660614014,-2.0768535137176514,-1.443455457687378,3.809375762939453,0.99202806,0.05176115,0.037337776,0.9868371,-3.8173797,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,827,NORMAL/NORMAL-2665491-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2665491-1.jpeg,3,NORMAL,3,NORMAL,2.0608761133189546e-06,3.929931153834332e-06,0.0008830653387121856,0.9991108775138855,-6.918135166168213,-6.27264404296875,-0.8578672409057617,6.173354625701904,0.9991109,0.007174438,0.005175263,0.99822783,-6.174244,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,828,NORMAL/NORMAL-269181-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-269181-1.jpeg,3,NORMAL,3,NORMAL,9.690734259493183e-06,7.870389526942745e-05,0.0010670324554666877,0.9988445043563843,-6.469048500061035,-4.374526500701904,-1.7675824165344238,5.0741353034973145,0.9988445,0.009312007,0.006717193,0.99777746,-5.0752916,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,829,NORMAL/NORMAL-2705520-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2705520-1.jpeg,3,NORMAL,3,NORMAL,1.0675627891032491e-05,0.00022792717209085822,0.0025816019624471664,0.9971798658370972,-6.772315502166748,-3.7112531661987305,-1.284114122390747,4.672407150268555,0.99717987,0.020234529,0.014596127,0.99459827,-4.6752315,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,830,NORMAL/NORMAL-2709055-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2709055-1.jpeg,3,NORMAL,3,NORMAL,7.451904480149096e-07,1.4686828819776565e-07,0.00013664386642631143,0.9998624324798584,-6.750409126281738,-8.374512672424316,-1.5389153957366943,7.359079360961914,0.99986243,0.0013662584,0.0009855471,0.99972576,-7.3592167,True,True,True,False
se_resnet,5,84,42,best,05_se_resnet_seed84_epoch42_best_20260114_134347.pth,True,831,NORMAL/NORMAL-2733663-1.jpeg,D:\Keel\Project MSc - CSC-40098\3 - Experiments\Notebooks\Model_Training\Data_Kermany_OCT2017\test\NORMAL\NORMAL-2733663-1.jpeg,3,NORMAL,3,NORMAL,3.712368561537005e-05,0.009940220974385738,0.005613025743514299,0.9844095706939697,-6.9233622550964355,-1.3332730531692505,-1.9047727584838867,3.2621796131134033,0.9844096,0.09077341,0.065479174,0.97446936,-3.2778928,True,True,True,False
